,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,6.999493270830596,17.666568079263232,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.93839073 -148.527771  ]
4,6.781098444699955,7.000128825324577,17.6974593907559,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.9811821  -148.50495911],[  25.98123932 -148.53662109]
5,6.766019945970645,7.001724948285292,17.754874477473575,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.0566597  -148.51739502],[  26.05831146 -148.54940796]
6,6.748515440027012,7.00261551776478,17.835997891020995,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.16478348 -148.53575134],[  26.16732407 -148.56814575]
7,6.7273684706241,7.002004399165765,17.939250882926093,[  11.20083237 -158.27005005],[  13.20435905 -151.39733887],[  19.30436707 -148.56054688],[  26.30629539 -148.59318542]
8,6.702358941250496,7.001042892642129,18.065720834959205,[  11.20083237 -158.27005005],[  13.33562183 -151.279953  ],[  19.47579002 -148.59295654],[  26.47675705 -148.62554932]
9,6.67554870032722,6.999913528177171,18.213494457752677,[  11.20083237 -158.27005005],[  13.49152279 -151.14326477],[  19.67723465 -148.63330078],[  26.6770668  -148.66705322]
10,6.647060790906991,6.999164786904506,18.380476336677866,[  11.20083237 -158.27005005],[  13.67072201 -150.98931885],[  19.90484619 -148.68299866],[  26.90392685 -148.71731567]
11,6.62071335212427,6.998589825285254,18.565538277343084,[  11.20083237 -158.27005005],[  13.87120724 -150.82089233],[  20.15712547 -148.74217224],[  27.15563011 -148.77670288]
