,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,7.000863361673335,17.668388440200506,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.93976593 -148.52655029]
4,6.781273699911114,7.000978740726628,17.699732064088405,[  11.20083237 -158.27005005],[  12.9585619  -151.62164307],[  18.9811821  -148.50495911],[  25.98210144 -148.53379822]
5,6.766420615144759,7.002008821023515,17.756592307986296,[  11.20083237 -158.27005005],[  13.01697922 -151.56808472],[  19.0566597  -148.51739502],[  26.0586071  -148.54672241]
6,6.747905789046544,7.001638426622713,17.83661018730527,[  11.20083237 -158.27005005],[  13.09899139 -151.4934082 ],[  19.16432762 -148.53605652],[  26.16590691 -148.56483459]
7,6.7262638563530865,6.9981345083019315,17.93856703646522,[  11.20083237 -158.27005005],[  13.20533371 -151.39712524],[  19.30484009 -148.56187439],[  26.3029213  -148.58918762]
8,6.701992006861927,6.994976147662948,18.06378421392667,[  11.20083237 -158.27005005],[  13.33618832 -151.28004456],[  19.47661018 -148.59454346],[  26.47153664 -148.62091064]
9,6.675622464588304,6.993388429114385,18.21216569045987,[  11.20083237 -158.27005005],[  13.49180984 -151.14352417],[  19.67820168 -148.63504028],[  26.67154312 -148.66067505]
10,6.647443529533378,6.9927631527770835,18.380542043965143,[  11.20083237 -158.27005005],[  13.67081547 -150.98976135],[  19.90588379 -148.68489075],[  26.89860725 -148.70845032]
11,6.622441049546039,6.991936840203692,18.567587125936353,[  11.20083237 -158.27005005],[  13.87153625 -150.82214355],[  20.15892601 -148.74237061],[  27.15082741 -148.76463318]
