,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.7834231017498325,6.999995837535929,17.66125180470029,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93060684 -148.49685669],[  25.9305439  -148.52554321]
4,6.7563742353904335,6.998658672353149,17.67522846427504,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.95072556 -148.49995422],[  25.94932556 -148.52861023]
5,6.721791404078037,6.997243306620416,17.71265365793572,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.00237465 -148.50819397],[  25.9995594  -148.53681946]
6,6.68282617574881,6.9953414995559955,17.772711081902788,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.08487511 -148.52212524],[  26.08016014 -148.55023193]
7,6.638344609587642,6.993543208472004,17.854873874641395,[  11.20083237 -158.27005005],[  13.20435905 -151.39733887],[  19.19697762 -148.54144287],[  26.19046593 -148.56915283]
8,6.5863420315851435,6.992883751895264,17.958914315542913,[  11.20083237 -158.27005005],[  13.33562183 -151.279953  ],[  19.33734703 -148.56716919],[  26.33017921 -148.59402466]
9,6.5325189099980125,6.990568266076553,18.084531040235824,[  11.20083237 -158.27005005],[  13.49152279 -151.14326477],[  19.508564   -148.59983826],[  26.49908447 -148.62568665]
10,6.480452236328723,6.984780911203866,18.230245414577972,[  11.20083237 -158.27005005],[  13.67075157 -150.98931885],[  19.71062851 -148.64067078],[  26.69536781 -148.66477966]
11,6.431374525878861,6.980044248957047,18.396324951875403,[  11.20083237 -158.27005005],[  13.87171841 -150.82162476],[  19.93938828 -148.6894989 ],[  26.91939545 -148.71224976]
