,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,6.999993992751656,17.66761241217526,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.93889618 -148.52664185]
4,6.781098444699955,7.000857826898007,17.699732438322155,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.9811821  -148.50495911],[  25.98198128 -148.53361511]
5,6.7659739756615425,7.002641245391977,17.757392268121656,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.05680084 -148.51777649],[  26.05938339 -148.54644775]
6,6.748183528169986,7.002833108558883,17.83768928733016,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.16466713 -148.53627014],[  26.16744041 -148.56521606]
7,6.7250495390187925,7.004978217806208,17.9413864538379,[  11.20083237 -158.27005005],[  13.20438194 -151.39738464],[  19.3019886  -148.56092834],[  26.30690575 -148.59017944]
8,6.69388786866386,7.011302407814724,18.06789258259172,[  11.20083237 -158.27005005],[  13.33565235 -151.27999878],[  19.46610451 -148.5919342 ],[  26.4773407  -148.62240601]
9,6.658169699464841,7.021016148624391,18.216704961066917,[  11.20083237 -158.27005005],[  13.49155521 -151.14332581],[  19.65721512 -148.63018799],[  26.6781559  -148.66271973]
10,6.622223711080506,7.0292359827537085,18.384047067688428,[  11.20083237 -158.27005005],[  13.67078495 -150.98939514],[  19.87597275 -148.67649841],[  26.90511703 -148.71240234]
11,6.589909317561019,7.036012109709837,18.570846285815552,[  11.20083237 -158.27005005],[  13.87128639 -150.82098389],[  20.12172127 -148.73316956],[  27.15763855 -148.7696991 ]
