,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.791115549279263,6.999132191696806,17.66761241217526,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93982315 -148.49786377],[  25.93889618 -148.52664185]
4,6.780264964191807,7.001907737391727,17.699732438322155,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.98013306 -148.50474548],[  25.98198128 -148.53361511]
5,6.765965808977892,7.002883458447066,17.757392268121656,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.05656052 -148.51731873],[  26.05938339 -148.54644775]
6,6.748715004450079,7.002838000244053,17.8381298825858,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.16496086 -148.53565979],[  26.16773796 -148.56486511]
7,6.72768330960396,7.002535854897908,17.941481982684003,[  11.20083237 -158.27005005],[  13.20435905 -151.39733887],[  19.30466461 -148.56044006],[  26.30713654 -148.59036255]
8,6.702380849910359,7.002182599813122,18.068029340511277,[  11.20083237 -158.27005005],[  13.33562183 -151.279953  ],[  19.47560692 -148.59248352],[  26.47772408 -148.62275696]
9,6.675177690341038,7.002061856720485,18.21682431456431,[  11.20083237 -158.27005005],[  13.49152279 -151.14326477],[  19.67648125 -148.63243103],[  26.67847633 -148.66300964]
10,6.647187372525301,7.001956520286946,18.38532777263894,[  11.20083237 -158.27005005],[  13.67075157 -150.98931885],[  19.90402222 -148.68032837],[  26.90591049 -148.71124268]
11,6.620521967055007,7.00262413756739,18.57247908330712,[  11.20083237 -158.27005005],[  13.87171841 -150.82162476],[  20.15591431 -148.73831177],[  27.15847588 -148.76791382]
