,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,6.999993992751656,17.66761241217526,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.93889618 -148.52664185]
4,6.78190282062028,6.999999902593896,17.699732438322155,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755],[  25.98198128 -148.53361511]
5,6.768183237535532,7.000275123788181,17.757392268121656,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.05916786 -148.51756287],[  26.05938339 -148.54644775]
6,6.752192616265258,6.998369855555587,17.8381298825858,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.16942406 -148.53688049],[  26.16773796 -148.56486511]
7,6.732212338779056,6.997343921879504,17.942300856202415,[  11.20083237 -158.27005005],[  13.20435905 -151.39733887],[  19.31059456 -148.56245422],[  26.30788422 -148.5900116 ]
8,6.707514088125513,6.993790498840066,18.066722559246163,[  11.20083237 -158.27005005],[  13.33562183 -151.279953  ],[  19.48231697 -148.59501648],[  26.47605324 -148.62255859]
9,6.6800340191014955,6.991775835420454,18.21425085013193,[  11.20083237 -158.27005005],[  13.49152279 -151.14326477],[  19.68341637 -148.63661194],[  26.6751442  -148.66252136]
10,6.651002464057314,6.991166198492638,18.38215219446768,[  11.20083237 -158.27005005],[  13.67075157 -150.98931885],[  19.91055489 -148.68699646],[  26.9016819  -148.71040344]
11,6.624421373702359,6.990201960176019,18.567440049301876,[  11.20083237 -158.27005005],[  13.87171841 -150.82162476],[  20.16271591 -148.74645996],[  27.15288353 -148.76837158]
