,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,6.999993992751656,17.66761241217526,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.93889618 -148.52664185]
4,6.78190282062028,6.999999902593896,17.699732438322155,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755],[  25.98198128 -148.53361511]
5,6.768183237535532,7.000275123788181,17.757392268121656,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.05916786 -148.51756287],[  26.05938339 -148.54644775]
6,6.752634359872098,6.997754721717553,17.83768928733016,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.16974449 -148.53652954],[  26.16744041 -148.56521606]
7,6.730435489333636,6.99848078638207,17.9413864538379,[  11.20083237 -158.27005005],[  13.20438194 -151.39738464],[  19.30848122 -148.56211853],[  26.30690575 -148.59017944]
8,6.701889787153968,7.0014000000811105,18.06789258259172,[  11.20083237 -158.27005005],[  13.33565235 -151.27999878],[  19.47599602 -148.59457397],[  26.4773407  -148.62240601]
9,6.670103844693797,7.006526294838182,18.216704961066917,[  11.20083237 -158.27005005],[  13.49155521 -151.14332581],[  19.67168808 -148.63409424],[  26.6781559  -148.66271973]
10,6.638244237964045,7.010730858565992,18.385246584497512,[  11.20083237 -158.27005005],[  13.67078495 -150.98939514],[  19.89501572 -148.68174744],[  26.90568542 -148.71102905]
11,6.610973935701074,7.012525530615109,18.57249448983395,[  11.20083237 -158.27005005],[  13.87175274 -150.82168579],[  20.14592934 -148.73849487],[  27.15839386 -148.76774597]
