,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,6.991637359638617,17.66125180470029,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.9305439  -148.52554321]
4,6.782078068912367,6.967325610530546,17.67522846427504,[  11.20083237 -158.27005005],[  12.9585619  -151.62164307],[  18.98204041 -148.50486755],[  25.94932556 -148.52861023]
5,6.768583838258155,6.94041825484251,17.71265365793572,[  11.20083237 -158.27005005],[  13.01697922 -151.56808472],[  19.05916786 -148.51756287],[  25.9995594  -148.53681946]
6,6.752738441624021,6.910429234369537,17.772711081902788,[  11.20083237 -158.27005005],[  13.09880924 -151.49342346],[  19.16974449 -148.53652954],[  26.08016014 -148.55023193]
7,6.72967050124316,6.881912696682219,17.854873874641395,[  11.20083237 -158.27005005],[  13.20545769 -151.39707947],[  19.30855751 -148.56147766],[  26.19046593 -148.56915283]
8,6.702094177561451,6.853597828262039,17.959045527616542,[  11.20083237 -158.27005005],[  13.33697987 -151.27937317],[  19.4771862  -148.59312439],[  26.33078384 -148.59472656]
9,6.674105709163227,6.825493559070283,18.08674677139998,[  11.20083237 -158.27005005],[  13.49270248 -151.14224243],[  19.67730904 -148.63339233],[  26.50279999 -148.62742615]
10,6.64575533996358,6.800352611531506,18.236651453260265,[  11.20083237 -158.27005005],[  13.67186737 -150.98815918],[  19.90456009 -148.68173218],[  26.70489883 -148.66799927]
11,6.620253446676774,6.776551632942791,18.40632511207109,[  11.20083237 -158.27005005],[  13.87277794 -150.82034302],[  20.15718651 -148.73852539],[  26.93370247 -148.71653748]
