,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.7834231017498325,7.008352630173385,17.66761241217526,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93060684 -148.49685669],[  25.93889618 -148.52664185]
4,6.7563742353904335,7.031336294348988,17.699732438322155,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.95072556 -148.49995422],[  25.98198128 -148.53361511]
5,6.72120964356754,7.05780519459407,17.757392268121656,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.00168228 -148.50811768],[  26.05938339 -148.54644775]
6,6.682776250790684,7.082552846376266,17.83768928733016,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.08501625 -148.52252197],[  26.16744041 -148.56521606]
7,6.638022306435815,7.110341551290758,17.9413864538379,[  11.20083237 -158.27005005],[  13.20435905 -151.39733887],[  19.19672966 -148.54167175],[  26.30690575 -148.59017944]
8,6.587594838400785,7.138545077671388,18.06789258259172,[  11.20083237 -158.27005005],[  13.33562183 -151.279953  ],[  19.33900452 -148.5677948 ],[  26.4773407  -148.62240601]
9,6.535546239637918,7.166114245997665,18.216704961066917,[  11.20083237 -158.27005005],[  13.49152279 -151.14326477],[  19.51230812 -148.60092163],[  26.6781559  -148.66271973]
10,6.483619612724929,7.191079636443093,18.385246584497512,[  11.20083237 -158.27005005],[  13.67075157 -150.98931885],[  19.71492767 -148.64299011],[  26.90568542 -148.71102905]
11,6.43476205901957,7.214824270126425,18.57249448983395,[  11.20083237 -158.27005005],[  13.87171841 -150.82162476],[  19.943964   -148.69230652],[  27.15839386 -148.76774597]
