,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.788247914251173,6.990537205074781,17.660042355311916,[  11.20083237 -158.27005005],[  12.92720032 -151.6526947 ],[  18.93844414 -148.49908447],[  25.92893219 -148.52529907]
4,6.781198479080832,6.947958786975911,17.660042355311916,[  11.20083237 -158.27005005],[  12.96026134 -151.62806702],[  18.98099518 -148.50790405],[  25.92893219 -148.52529907]
5,6.7680060965430915,6.869679705395901,17.660042355311916,[  11.20083237 -158.27005005],[  13.01913071 -151.57455444],[  19.05925369 -148.52122498],[  25.92893219 -148.52529907]
6,6.749492399957136,6.760892070668674,17.660042355311916,[  11.20083237 -158.27005005],[  13.10186291 -151.49938965],[  19.16805649 -148.54017639],[  25.92893219 -148.52529907]
7,6.725404420280448,6.6226012798822165,17.660042355311916,[  11.20083237 -158.27005005],[  13.20890999 -151.40306091],[  19.3064537  -148.56562805],[  25.92893219 -148.52529907]
8,6.697603143918433,6.48173192118639,17.68091228285716,[  11.20083237 -158.27005005],[  13.34044266 -151.286026  ],[  19.4752388  -148.59861755],[  25.95660019 -148.52931213]
9,6.669408844272899,6.4182690814434755,17.78247095692254,[  11.20083237 -158.27005005],[  13.49633503 -151.14997864],[  19.67502975 -148.63905334],[  26.09270287 -148.55158997]
10,6.64075984134479,6.390132421997245,17.930704908024822,[  11.20083237 -158.27005005],[  13.67554283 -150.99674988],[  19.90180588 -148.68734741],[  26.29112434 -148.58535767]
11,6.614711171291435,6.374783666900507,18.107062270464333,[  11.20083237 -158.27005005],[  13.87642097 -150.82969666],[  20.15372467 -148.74406433],[  26.5274601  -148.62846375]
