,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.789327372053955,7.00050628139955,17.66761241217526,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93844414 -148.49908447],[  25.93889618 -148.52664185]
4,6.7796002546000835,7.000532696526692,17.6994725797773,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.98100281 -148.50787354],[  25.98148918 -148.53334045]
5,6.766681871443779,6.999673072516249,17.757161996564587,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.05911064 -148.52078247],[  26.05873871 -148.54588318]
6,6.748402087555935,7.000430449340533,17.83756649502352,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.16631508 -148.53915405],[  26.16670036 -148.56430054]
7,6.7266240001870115,6.999580920479754,17.940090011731755,[  11.20083237 -158.27005005],[  13.20435905 -151.39733887],[  19.30546761 -148.56468201],[  26.30500412 -148.58961487]
8,6.700179638692292,7.000036773911176,18.066296588861704,[  11.20083237 -158.27005005],[  13.33562183 -151.279953  ],[  19.47521973 -148.59709167],[  26.4752121  -148.62202454]
9,6.672697288617578,6.999936727071933,18.21490826422916,[  11.20083237 -158.27005005],[  13.49152279 -151.14326477],[  19.67593956 -148.63769531],[  26.67583275 -148.66238403]
10,6.644741811376469,6.99909366260083,18.38213633566841,[  11.20083237 -158.27005005],[  13.67075157 -150.98931885],[  19.90363884 -148.68634033],[  26.90268517 -148.71208191]
11,6.618211055380669,6.99856853758265,18.567157086228328,[  11.20083237 -158.27005005],[  13.87171841 -150.82162476],[  20.15574265 -148.74514771],[  27.15426254 -148.77124023]
