,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.788247914251173,7.000005374199011,17.666568079263232,[  11.20083237 -158.27005005],[  12.92720032 -151.6526947 ],[  18.93844414 -148.49908447],[  25.93839073 -148.527771  ]
4,6.781198479080832,7.000390968444318,17.697507490689166,[  11.20083237 -158.27005005],[  12.96026134 -151.62806702],[  18.98099518 -148.50790405],[  25.98132706 -148.53666687]
5,6.767731206011163,7.000459319361999,17.755722479217667,[  11.20083237 -158.27005005],[  13.01917648 -151.57403564],[  19.05925369 -148.52122498],[  26.05965424 -148.5499115 ]
6,6.749260015809823,6.999875476025326,17.83635253803632,[  11.20083237 -158.27005005],[  13.10193539 -151.49900818],[  19.16805649 -148.54017639],[  26.16787529 -148.56834412]
7,6.727642138731392,6.999447926778724,17.939035270749486,[  11.20083237 -158.27005005],[  13.20737267 -151.40409851],[  19.30666733 -148.56512451],[  26.30605888 -148.59321594]
8,6.70135922635558,7.000097871943052,18.064847445600247,[  11.20083237 -158.27005005],[  13.33794689 -151.28817749],[  19.47559357 -148.59791565],[  26.47563744 -148.62541199]
9,6.673038128866635,7.00070052954703,18.21235124636411,[  11.20083237 -158.27005005],[  13.49317074 -151.15232849],[  19.67497063 -148.6394043 ],[  26.67561722 -148.66688538]
10,6.644496593049489,7.0014088715360145,18.38047274434067,[  11.20083237 -158.27005005],[  13.67201138 -150.99926758],[  19.90157509 -148.6880188 ],[  26.90292931 -148.71568298]
11,6.618702793144532,7.001987884195969,18.56737711338072,[  11.20083237 -158.27005005],[  13.87261581 -150.8323822 ],[  20.15347672 -148.74479675],[  27.15540886 -148.7727356 ]
