,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
1,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
2,6.7910682750128775,6.999999652201162,17.660043150656026,[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255],[  25.92893219 -148.52529907]
3,6.790316615485037,6.991637359638617,17.66125180470029,[  11.20083237 -158.27005005],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006],[  25.9305439  -148.52554321]
4,6.78190282062028,6.967325610530546,17.67522846427504,[  11.20083237 -158.27005005],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755],[  25.94932556 -148.52861023]
5,6.768553947997318,6.939739728498524,17.71265365793572,[  11.20083237 -158.27005005],[  13.01717377 -151.56758118],[  19.05984497 -148.51808167],[  25.9995594  -148.53681946]
6,6.7510455104792735,6.911426536705501,17.772554134148397,[  11.20083237 -158.27005005],[  13.09872437 -151.49301147],[  19.16843796 -148.53747559],[  26.07985306 -148.55004883]
7,6.730082516490558,6.88178373770996,17.854564830833347,[  11.20083237 -158.27005005],[  13.20435905 -151.39733887],[  19.30831718 -148.56260681],[  26.19009781 -148.56915283]
8,6.7045322913247505,6.852197651444035,17.95944335936629,[  11.20083237 -158.27005005],[  13.33562183 -151.279953  ],[  19.47900963 -148.59489441],[  26.33120728 -148.59465027]
9,6.67673204378989,6.823490339585565,18.087066679254995,[  11.20083237 -158.27005005],[  13.49129868 -151.14295959],[  19.679636   -148.63632202],[  26.50312042 -148.62733459]
10,6.647497269582082,6.798327766006177,18.23596459594215,[  11.20083237 -158.27005005],[  13.67041588 -150.98883057],[  19.90649414 -148.6865387 ],[  26.70479965 -148.66914368]
11,6.621938633139318,6.774095376661672,18.405018208335047,[  11.20083237 -158.27005005],[  13.87134457 -150.82104492],[  20.15912819 -148.74406433],[  26.93317413 -148.71818542]
