,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,point.params.weather,rho
0,0.6804864516392906,0.7645306607898998,0.449421210484064,0.7863150741404477,0.5218923746252969,0.3502435534286652,0.1081625145385194,0.09309368076003129,0.09309368076003129,0.3495956921352037,0.5830408060327277,0.46551512188410427,6.375108722677602,23.659242429828495,7,1.5829861838612231
1,0.6119045562373719,0.5241922141358599,0.5241922141358599,0.6445884962856417,0.6445884962856417,0.6445884962856417,0.08124439569507347,0.08124439569507347,0.08124439569507347,0.2598293298524804,0.2776367852576258,0.19816804351013473,13.034938431485907,2.495672811862297,12,1.331127790920931
2,0.7368187985086814,0.7368187985086814,0.7368187985086814,0.7671318017313955,0.43175386644152725,0.3479517014996809,0.7134183457033236,0.6957015519953251,0.6401359786553056,0.9288151808505928,0.9288151808505928,0.9288151808505928,5.387390051941372,2.05423326701402,9,1.5776554887954921
3,0.0,0.0,0.0,0.9575012784846794,0.9548067882712946,0.9548067882712946,0.8300278430030205,0.8173142787624642,0.8173142787624642,0.390733012399629,0.5899407305225982,0.6150371760834735,9.188203625648047,25.505571725289578,10,1.5686911369694503
4,0.7410313120602426,0.29571961648409617,0.29571961648409617,0.3713821822399852,0.28269484682049184,0.28269484682049184,0.08597747599057981,0.07887626568819711,0.07887626568819711,0.4407609843361493,0.3368095597889351,0.3368095597889351,7.62509661037187,27.918388076824566,7,1.5748787263495636
5,0.39881703062367124,0.3722834272163055,0.3722834272163055,0.760759150074883,0.4531552240277218,0.3686659597974907,0.11244018015856064,0.11244018015856064,0.11244018015856064,0.8138499088397437,0.578735068127227,0.566689153250836,15.0,2.0,7,1.5716697839458336
6,0.1960509916027485,0.1960509916027485,0.1960509916027485,0.9097193523050239,0.890312590562053,0.8861300592516678,0.22391228812255332,0.22391228812255332,0.22391228812255332,0.6147485386069486,0.6147485386069486,0.6147485386069486,15.0,2.0,10,1.2991754704645357
7,0.869260335977843,0.869260335977843,0.869260335977843,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.18278834977079073,0.17782584191588585,0.17782584191588585,15.0,2.0,12,1.5769953378118045
8,0.837779913713255,0.837779913713255,0.837779913713255,0.9761532459584701,0.97578877364518,0.9757404479946838,0.272745761670725,0.272745761670725,0.272745761670725,0.7488401966023053,0.29271148989343665,0.29271148989343665,15.0,2.0,8,1.5794204980005873
9,0.8251520956748474,0.8207927631380811,0.6605725179979073,0.2776617211933774,0.30346933226937645,0.5466577960891634,0.19751384135567265,0.1931408287546232,0.1907382062287414,0.3744344715495812,0.3744344715495812,0.3744344715495812,15.0,2.0,13,0.9726038851798569
10,0.016294419445693903,0.016294419445693903,0.016294419445693903,0.8177184432299847,0.8177184432299847,0.8177184432299847,0.7861397561381284,0.7861397561381284,0.7861397561381284,0.4983117234615998,0.5015359561469015,0.4737168210990981,15.0,2.0,9,1.624797892483552
