,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
1,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
2,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
3,6.82429321000277,13.38214059682259,6.991637359638617,[  18.93896103 -148.49794006],[  11.20071793 -158.26112366],[  12.91993046 -151.65693665],[  25.9305439  -148.52554321]
4,6.797674265615543,13.384540223435879,6.967325610530546,[  18.98204041 -148.50486755],[  11.19980526 -158.21826172],[  12.93268394 -151.64517212],[  25.94932556 -148.52861023]
5,6.765435403348407,13.386067200469748,6.94041825484251,[  19.05916786 -148.51756287],[  11.1986475  -158.13894653],[  12.97098827 -151.60978699],[  25.9995594  -148.53681946]
6,6.729468155953807,13.388030535060164,6.910429234369537,[  19.16974449 -148.53652954],[  11.19678307 -158.02682495],[  13.03316212 -151.55276489],[  26.08016014 -148.55023193]
7,6.688942512967061,13.391521069321412,6.881912696682219,[  19.30855751 -148.56147766],[  11.19456005 -157.88192749],[  13.11813831 -151.47554016],[  26.19046593 -148.56915283]
8,6.644712093200892,13.39746932297581,6.852993070608149,[  19.4771862  -148.59312439],[  11.19197464 -157.70489502],[  13.22535706 -151.37895203],[  26.33017921 -148.59402466]
9,6.602346401279584,13.402913557036632,6.8217797884660545,[  19.67730904 -148.63339233],[  11.18891048 -157.49676514],[  13.35776901 -151.26081848],[  26.49908447 -148.62568665]
10,6.56244109989095,13.407809339351344,6.790828884022752,[  19.90456009 -148.68173218],[  11.18539047 -157.25854492],[  13.51492405 -151.12348938],[  26.69536781 -148.66477966]
11,6.527631328920003,13.415247636322007,6.7622599874779725,[  20.15718651 -148.73852539],[  11.18185139 -156.99345398],[  13.69535351 -150.96914673],[  26.91939545 -148.71224976]
12,6.498197743681023,13.428172843567545,6.734863780179059,[  20.43625641 -148.80473328],[  11.18055153 -156.70391846],[  13.89751434 -150.80097961],[  27.17102432 -148.76879883]
13,6.475139094947775,13.445108329396517,6.708409524861593,[  20.74165726 -148.88052368],[  11.18248653 -156.38807678],[  14.1237793  -150.61952209],[  27.44991112 -148.83482361]
14,6.459805908762456,13.465754407291156,6.682773119716064,[  21.07286644 -148.9657135 ],[  11.18926525 -156.04568481],[  14.37523556 -150.42619324],[  27.75541115 -148.91046143]
15,6.45330028127778,13.490097149392426,6.658103831428723,[  21.42901802 -149.05966187],[  11.20329762 -155.67729187],[  14.65269756 -150.22323608],[  28.08681297 -148.99552917]
16,6.457841933316282,13.518276900241009,6.634259036491994,[  21.80932236 -149.16143799],[  11.22355843 -155.28334045],[  14.95655727 -150.01376343],[  28.44318962 -149.08934021]
17,6.472312185381573,13.55005982131307,6.617475710890632,[  22.20689583 -149.28549194],[  11.25835991 -154.8664856 ],[  15.28738213 -149.8011322 ],[  28.82369614 -149.19094849]
18,6.499084204283436,13.583526207176073,6.619877509477812,[  22.60856819 -149.44917297],[  11.30749226 -154.42755127],[  15.64631462 -149.58888245],[  29.22684097 -149.30342102]
19,6.539009696249818,13.620239989774982,6.635995292073611,[  23.02167511 -149.63504028],[  11.37404728 -153.96855164],[  16.03396225 -149.38119507],[  29.65415001 -149.41891479]
20,6.588429558948954,13.658924985382273,6.636655992518159,[  23.47271729 -149.77778625],[  11.46854973 -153.49449158],[  16.45058441 -149.18325806],[  30.10495949 -149.53578186]
21,6.645077804956545,13.697071735631688,6.632487608506362,[  23.94969368 -149.90948486],[  11.59648991 -153.00865173],[  16.89614105 -148.99981689],[  30.57740211 -149.65774536]
22,6.717013436659845,13.733351918995167,6.63044934019572,[  24.44611359 -150.03794861],[  11.7515974  -152.51673889],[  17.37023354 -148.83581543],[  31.07137871 -149.77580261]
23,6.813691638690345,13.750470258397886,6.630336706890415,[  24.94053841 -150.15380859],[  11.93017578 -152.042099  ],[  17.86637688 -148.69726562],[  31.5654335  -149.88523865]
24,6.896276464849578,13.76689886106421,6.626884467023991,[  25.4374218  -150.25486755],[  12.14806938 -151.57727051],[  18.36307144 -148.58856201],[  32.05885315 -149.98608398]
25,6.987304825228029,13.783279652736205,6.621003400708066,[  25.9434166  -150.34288025],[  12.39416599 -151.13197327],[  18.86663818 -148.49957275],[  32.5591507  -150.07878113]
26,7.092473897006806,13.806853969501415,6.613540677578177,[  26.46247482 -150.41807556],[  12.67253876 -150.71040344],[  19.37752724 -148.39819336],[  33.07110214 -150.16319275]
27,7.201703245767758,13.844323666581744,6.605160005421143,[  26.99663734 -150.4800415 ],[  12.98471737 -150.31445312],[  19.89256668 -148.27824402],[  33.59738541 -150.23866272]
28,7.310199104203514,13.879236375013827,6.596326412598971,[  27.54678917 -150.52824402],[  13.31982136 -149.95166016],[  20.41919327 -148.20869446],[  34.13931274 -150.30429077]
29,7.419894415196274,13.914727670062119,6.587407247185899,[  28.11314201 -150.56237793],[  13.66912651 -149.62516785],[  20.95108032 -148.20109558],[  34.69741821 -150.35929871]
30,7.543300621995078,13.945900308172995,6.578661245184527,[  28.69554901 -150.58236694],[  14.03263283 -149.33079529],[  21.49567986 -148.23338318],[  35.27176666 -150.40307617]
31,7.681594415490868,13.972190303375228,6.570263444736035,[  29.29370689 -150.58851624],[  14.41157722 -149.06581116],[  22.05459213 -148.29690552],[  35.86218262 -150.43525696]
32,7.825278945255028,14.00041743943516,6.56233161083319,[  29.90725327 -150.58152771],[  14.80513859 -148.82948303],[  22.61891747 -148.40539551],[  36.46837997 -150.45578003]
33,7.95834557445403,14.046451215957921,6.554908634355298,[  30.53581429 -150.56253052],[  15.21229362 -148.62132263],[  23.17053413 -148.58042908],[  37.08999634 -150.4649353 ]
34,8.08571839175421,14.114021492561868,6.547963929505883,[  31.17908287 -150.53297424],[  15.63226604 -148.44132996],[  23.70941162 -148.81356812],[  37.72667694 -150.46337891]
35,8.248648998360924,14.168737292436905,6.541428914661437,[  31.83679581 -150.49462891],[  16.06555748 -148.28929138],[  24.2808094 -149.0308075],[  38.37808609 -150.45204163]
36,8.428624257440097,14.222454026561294,6.535190440327655,[  32.50874329 -150.44946289],[  16.511549 -148.165802],[  24.87165451 -149.23834229],[  39.04391098 -150.43222046]
37,8.619268596661609,14.277582681778949,6.529131589459768,[  33.19477463 -150.39962769],[  16.96902275 -148.0713501 ],[  25.47904396 -149.4393158 ],[  39.72390366 -150.40541077]
38,8.818137939037028,14.33365032965753,6.523397711985896,[  33.89450455 -150.34455872],[  17.43577003 -148.00740051],[  26.10352516 -149.6289978 ],[  40.41783905 -150.37327576]
39,9.023231831547315,14.389764748852143,6.517461916609828,[  34.60805893 -150.28930664],[  17.90987587 -147.97341919],[  26.74539185 -149.80436707],[  41.12535858 -150.33529663]
40,9.233754024298035,14.445265579179388,6.511325576346513,[  35.33539581 -150.23703003],[  18.38860512 -147.97071838],[  27.40503883 -149.9622345 ],[  41.84645844 -150.29554749]
41,9.449423827078578,14.499457137023603,6.505059194723081,[  36.07632065 -150.18873596],[  18.86958504 -147.99853516],[  28.08241653 -150.09980774],[  42.58102417 -150.25675964]
42,9.671735269410604,14.551775762397227,6.498658144302889,[  36.83062744 -150.14561462],[  19.34991074 -148.05389404],[  28.77708626 -150.21510315],[  43.32886124 -150.21987915]
43,9.90213023249868,14.601922089075174,6.492113848647447,[  37.5981102  -150.10877991],[  19.82804489 -148.13197327],[  29.48834229 -150.30702209],[  44.08976364 -150.18609619]
44,10.14221535337941,14.64983935591317,6.485479844212822,[  38.37851334 -150.07881165],[  20.30283928 -148.22892761],[  30.21532631 -150.37535095],[  44.86352921 -150.15638733]
45,10.395362079030676,14.695650214731751,6.478801292462557,[  39.17158508 -150.05599976],[  20.77072144 -148.34715271],[  30.95715904 -150.42080688],[  45.64995193 -150.13102722]
46,10.660836830542618,14.739553810960915,6.472121510399415,[  39.97704315 -150.0402832 ],[  21.23552704 -148.47622681],[  31.7130127  -150.44491577],[  46.44878006 -150.11083984]
47,10.939830394314601,14.781864443140009,6.465487444418344,[  40.79463196 -150.03123474],[  21.69779778 -148.61212158],[  32.48215866 -150.4499054 ],[  47.25979233 -150.0962677 ]
48,11.239352342371493,14.822876563698353,6.458935336711116,[  41.62407684 -150.0282135 ],[  22.1490593  -148.77116394],[  33.26403809 -150.43858337],[  48.0827446  -150.08700562]
49,11.563575681442188,14.862862122251341,6.452459514378005,[  42.46514511 -150.03039551],[  22.58467674 -148.97406006],[  34.05822754 -150.41416931],[  48.91739273 -150.08268738]
50,11.901689248934982,14.902018838899435,6.446044191034604,[  43.31761551 -150.0368042 ],[  23.02062988 -149.20776367],[  34.86444473 -150.38005066],[  49.7634964  -150.08268738]
51,12.226432730478145,14.94050256646179,6.439718457330446,[  44.18126297 -150.0463562 ],[  23.49222565 -149.40011597],[  35.68250275 -150.33969116],[  50.62085724 -150.08634949]
52,12.568433116773859,14.978360027168689,6.433455120779299,[  45.05589676 -150.05807495],[  23.96472359 -149.57218933],[  36.51227951 -150.29631042],[  51.48925781 -150.09286499]
53,12.923138526513469,15.015606254533456,6.427272231179229,[  45.94129181 -150.07183838],[  24.44082642 -149.73666382],[  37.35365295 -150.25282288],[  52.36849594 -150.10142517]
54,13.283531565423075,15.052191309849482,6.421149379039469,[  46.8372612  -150.08692932],[  24.92673683 -149.89535522],[  38.20650101 -150.21170044],[  53.25836182 -150.11195374]
55,13.64437433378288,15.088100790709685,6.415077186730883,[  47.7436409  -150.10218811],[  25.42690468 -150.04592896],[  39.07067108 -150.17472839],[  54.15868378 -150.12316895]
56,14.002166909860046,15.123297610756508,6.40905633494221,[  48.66024399 -150.11607361],[  25.94387627 -150.18533325],[  39.94598007 -150.14329529],[  55.0692749  -150.13412476]
