,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
1,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
2,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
3,6.830232404683035,13.381944390173652,6.999993992751656,[  18.93896103 -148.49794006],[  11.20071793 -158.26112366],[  12.92720032 -151.6526947 ],[  25.93889618 -148.52664185]
4,6.821279821922089,13.38435362420577,6.999999902593896,[  18.98204041 -148.50486755],[  11.19980526 -158.21826172],[  12.96025753 -151.62806702],[  25.98198128 -148.53361511]
5,6.812430374765547,13.387053036845053,7.000275123788181,[  19.05916786 -148.51756287],[  11.1986475  -158.13894653],[  13.01924038 -151.57429504],[  26.05938339 -148.54644775]
6,6.798695895677485,13.392397831174016,6.998050835775767,[  19.16974449 -148.53652954],[  11.19678307 -158.02682495],[  13.10099125 -151.50024414],[  26.16773796 -148.56486511]
7,6.781075680493282,13.401515917338749,6.999384867390801,[  19.30855751 -148.56147766],[  11.19456005 -157.88192749],[  13.20554066 -151.40589905],[  26.30788422 -148.5900116 ]
8,6.763468558032582,13.409334613577634,6.999976135692501,[  19.47688103 -148.59381104],[  11.19199276 -157.70487976],[  13.33561325 -151.2901001 ],[  26.47680092 -148.62187195]
9,6.74689706610631,13.419396914547473,6.999645236064827,[  19.67692184 -148.63433838],[  11.18893528 -157.49674988],[  13.49071026 -151.15463257],[  26.67651367 -148.66168213]
10,6.731718288706775,13.431061292657908,6.999258005532251,[  19.90415192 -148.68275452],[  11.1857729  -157.25854492],[  13.66932583 -151.00170898],[  26.90335846 -148.70959473]
11,6.718668393056872,13.44592602151638,6.99876180622833,[  20.15675545 -148.7396698 ],[  11.18322277 -156.99311829],[  13.86967754 -150.83491516],[  27.15546799 -148.76593018]
12,6.712496396464639,13.46408452658485,6.999065099717262,[  20.43496323 -148.80802917],[  11.18099117 -156.70214844],[  14.09388924 -150.65461731],[  27.43398857 -148.83161926]
13,6.7128140810775605,13.485693598901182,6.998856134112359,[  20.74001884 -148.88478088],[  11.18271446 -156.38442993],[  14.34312725 -150.46212769],[  27.7388401  -148.90687561]
14,6.720642545752605,13.51091372981081,6.998456530899531,[  21.07107925 -148.97038269],[  11.18984604 -156.04014587],[  14.61824036 -150.25973511],[  28.06950378 -148.99154663]
15,6.736760737200983,13.539889345281376,6.998083753929313,[  21.42708969 -149.06478882],[  11.20431042 -155.66999817],[  14.91971493 -150.05041504],[  28.4251442  -149.08502197]
16,6.761870579216138,13.572543865265132,6.997698044526843,[  21.80726051 -149.16693115],[  11.22895813 -155.27534485],[  15.24801731 -149.83750916],[  28.80493164 -149.18634033]
17,6.797100076551409,13.60697956693252,7.002656872840867,[  22.20470619 -149.29129028],[  11.26701069 -154.85794067],[  15.60428524 -149.62452698],[  29.20735931 -149.29853821]
18,6.842641550215448,13.644785030603606,7.027818354855339,[  22.60627174 -149.45524597],[  11.32207489 -154.41954041],[  15.98918343 -149.41555786],[  29.63396835 -149.41387939]
19,6.900294893983216,13.684756130422578,7.065660146631019,[  23.01929474 -149.64128113],[  11.39326668 -153.96069336],[  16.40296364 -149.21548462],[  30.08408928 -149.53068542]
20,6.969157587393727,13.72518115669186,7.087787884602811,[  23.46943474 -149.79269409],[  11.49070263 -153.48638916],[  16.84500122 -149.02537537],[  30.55583954 -149.65267944]
21,7.043218255780905,13.764182175179773,7.104897739026777,[  23.9460125  -149.93075562],[  11.62107849 -153.00027466],[  17.31541634 -148.85522461],[  31.04911041 -149.77084351]
22,7.12838911511465,13.781760450080224,7.103335524145338,[  24.4413147  -150.05828857],[  11.78205204 -152.51216125],[  17.81060982 -148.7081604 ],[  31.54242325 -149.88043213]
23,7.222373537534399,13.790532704363084,7.1038285763662445,[  24.93384171 -150.17315674],[  11.96824837 -152.03947449],[  18.31472588 -148.59202576],[  32.03508377 -149.98147583]
24,7.320775332282083,13.793564355862422,7.10765528298197,[  25.42977524 -150.27427673],[  12.18491268 -151.58096313],[  18.83014107 -148.5093689 ],[  32.53462219 -150.07449341]
25,7.4403526350702,13.792253986891671,7.113255193218007,[  25.93545151 -150.36222839],[  12.43555355 -151.14021301],[  19.36296654 -148.42547607],[  33.0458107  -150.15927124]
26,7.579356894108688,13.799239410511646,7.119628652379675,[  26.45457268 -150.43714905],[  12.71727467 -150.72042847],[  19.9058857 -148.3182373],[  33.57133484 -150.23513794]
27,7.7181696572769,13.800136047190577,7.1262384448474165,[  26.98901367 -150.49848938],[  13.02759647 -150.32804871],[  20.46396255 -148.26150513],[  34.11252213 -150.30125427]
28,7.861506943552005,13.799655136559721,7.132859381549441,[  27.53953362 -150.54554749],[  13.35513401 -149.96981812],[  21.02964592 -148.2653656 ],[  34.66989517 -150.35679626]
29,8.02798411419703,13.7924474211755,7.13942741699478,[  28.10630798 -150.57824707],[  13.69532108 -149.64787292],[  21.61077499 -148.3084259 ],[  35.2435379  -150.40112305]
30,8.212208390640335,13.780996186190567,7.145966244907454,[  28.68915558 -150.59666443],[  14.05145931 -149.35552979],[  22.20581245 -148.38244629],[  35.83326721 -150.43386841]
31,8.407503898561284,13.767766194902759,7.152553393960736,[  29.28772926 -150.60107422],[  14.42559433 -149.0894165 ],[  22.81178856 -148.49119568],[  36.43878937 -150.45492554]
32,8.599928302209795,13.766464364001859,7.159231777814798,[  29.90165901 -150.59220886],[  14.81543922 -148.85011292],[  23.41309357 -148.65235901],[  37.05975342 -150.46459961]
33,8.791940362893689,13.780388758687408,7.1660310275124655,[  30.53057861 -150.57121277],[  15.21956635 -148.63882446],[  24.00864029 -148.86331177],[  37.69580078 -150.46354675]
34,9.012461227119328,13.786419635601186,7.172934290985753,[  31.17417717 -150.53964233],[  15.63861942 -148.45487976],[  24.63084984 -149.05841064],[  38.34658432 -150.4526825 ]
35,9.247942837745839,13.79155399534908,7.179917114884247,[  31.83219719 -150.49931335],[  16.07216072 -148.29853821],[  25.27151489 -149.24528503],[  39.0118103 -150.4332428]
36,9.492592110493238,13.79764618272949,7.186911812847325,[  32.50444412 -150.45227051],[  16.51927567 -148.17086792],[  25.92839813 -149.42694092],[  39.6912117  -150.40673828]
37,9.744567920250082,13.803773766581577,7.193833279140582,[  33.1907692  -150.40074158],[  16.97834396 -148.07278442],[  26.6025753  -149.59947205],[  40.38455582 -150.37483215]
38,10.002143018081538,13.809346380568416,7.200619068638011,[  33.89104843 -150.34695435],[  17.44729805 -148.00495911],[  27.29453468 -149.75846863],[  41.09166336 -150.3392334 ]
39,10.264546962860999,13.8136926422831,7.207196678519432,[  34.6051712  -150.29309082],[  17.92353058 -147.96798706],[  28.00449562 -149.90061951],[  41.81236267 -150.30175781]
40,10.531290464344849,13.81713826486687,7.213506916137236,[  35.33301163 -150.2411499 ],[  18.40382385 -147.96226501],[  28.73143959 -150.0234375 ],[  42.54648209 -150.26408386]
41,10.798138130272376,13.825044419340738,7.219520986096094,[  36.07440948 -150.19288635],[  18.88476372 -147.98788452],[  29.46917915 -150.12562561],[  43.29384613 -150.2277832 ]
42,11.067953776538069,13.83560753354453,7.225238382216213,[  36.82918549 -150.14967346],[  19.36457634 -148.0415802 ],[  30.21868515 -150.20674133],[  44.05428696 -150.19415283]
43,11.343899917275529,13.847086520873708,7.230661298087696,[  37.59711838 -150.11256409],[  19.84238434 -148.11824036],[  30.98089027 -150.26713562],[  44.82759476 -150.16427612]
44,11.629329842712604,13.858636699758728,7.235805829461401,[  38.37796402 -150.08226013],[  20.31665802 -148.21400452],[  31.75594139 -150.30783081],[  45.61354828 -150.1388855 ]
45,11.928781583214773,13.86989888316623,7.240707429632802,[  39.17146301 -150.05905151],[  20.78360367 -148.33122253],[  32.54364777 -150.33052063],[  46.41192627 -150.11851501]
46,12.241413165830778,13.880780238309425,7.245392298714178,[  39.97734833 -150.0428772 ],[  21.24716568 -148.45947266],[  33.34368134 -150.33737183],[  47.2224884  -150.10333252]
47,12.567862751375644,13.891311132825926,7.249898702258314,[  40.79534912 -150.03337097],[  21.70834351 -148.59483337],[  34.15571594 -150.33094788],[  48.04499817 -150.09353638]
48,12.915369902097842,13.90154509996685,7.254238900420848,[  41.62521362 -150.02993774],[  22.15873337 -148.75369263],[  34.97948837 -150.31414795],[  48.87921143 -150.08908081]
49,13.27585926300566,13.911750596469187,7.258441563116525,[  42.46669388 -150.03170776],[  22.60687256 -148.94342041],[  35.81457138 -150.28697205],[  49.72491074 -150.08882141]
50,13.63231825810115,13.9218623975609,7.262500600421876,[  43.31956863 -150.03770447],[  23.07485962 -149.13346863],[  36.66096115 -150.25505066],[  50.58186722 -150.09187317]
51,13.999349596837545,13.931842957386449,7.266434618718109,[  44.18361282 -150.04698181],[  23.54952812 -149.30223083],[  37.51858902 -150.22262573],[  51.44987106 -150.09761047]
52,14.365764793993915,13.941717455228108,7.270254372851926,[  45.05862045 -150.05848694],[  24.03975487 -149.46751404],[  38.38727188 -150.19136047],[  52.32872391 -150.10533142]
53,14.742659095872964,13.951466223863642,7.27395051077877,[  45.94440842 -150.07125854],[  24.53396606 -149.62614441],[  39.26684952 -150.16293335],[  53.2182312  -150.11436462]
54,15.124835811097283,13.961032811221209,7.277504961089876,[  46.84078598 -150.08447266],[  25.03665733 -149.77651978],[  40.1571579 -150.1386261],[  54.11818314 -150.12408447]
55,15.506802418220028,13.970409523809382,7.280933082698348,[  47.74755859 -150.09744263],[  25.55250359 -149.91781616],[  41.05799866 -150.11917114],[  55.02840042 -150.13389587]
56,15.885117236077395,13.979598812714023,7.284242839446143,[  48.66453934 -150.10964966],[  26.08414078 -150.04855347],[  41.96915817 -150.10487366],[  55.94870377 -150.14344788]
