,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,point.params.weather,rho
0,0.6288352505229889,0.6288352505229889,0.6288352505229889,0.424365967226492,0.5076235669896945,0.6014194220713073,0.7393311847722395,0.4144607871929572,0.34671423370363064,1.0,1.0,1.0,6.883546637722997,22.791646720719257,7,1.9980171361099321
1,0.19629293366820785,0.19629293366820785,0.19629293366820785,0.54853822261721,0.7272063445534942,0.3625643931085474,0.23596254008238077,0.18767522907857626,0.18767522907857626,0.5436241249083955,0.530432332758481,0.530432332758481,11.274012160304792,17.748798200738698,9,1
2,0.4098906516525344,0.3648040176644843,0.3631540314337189,0.21650126167318334,0.1679064181619322,0.1679064181619322,0.4730890460889944,0.9045148346150855,0.3217805803545366,0.20911290606886374,0.19938601655573265,0.19636454897065336,7.659647858411286,4.054515871846014,4,1
3,0.5340655255034984,0.3975657061551976,0.3975657061551976,0.7724024462626139,0.5299005621298355,0.5299005621298355,0.2857299768883228,0.2857299768883228,0.2857299768883228,0.281445897833565,0.281445897833565,0.281445897833565,8.886231400624066,21.193751631094077,13,1
4,0.4065942038609027,0.36568509554284717,0.3650500951318041,0.6333786715983833,0.6333786715983833,0.6333786715983833,0.5367020816559227,0.5367020816559227,0.5367020816559227,0.8775687214307116,0.8775687214307116,0.8775687214307116,11.061350568816923,4.713470730443716,2,1
5,0.6461514566148177,0.6461514566148177,0.6461514566148177,0.4461570060347442,0.4461570060347442,0.4461570060347442,0.5800186831915023,0.5257639266194897,0.5257639266194897,0.6029050491402796,0.6029050491402796,0.6029050491402796,15.0,2.0,10,1
6,0.783745902090325,0.2274517973405159,0.2274517973405159,0.7789330887502263,0.7789330887502263,0.7789330887502263,0.4124950315974991,0.37699535689737396,0.37699535689737396,0.8217616755938129,0.8088014544142738,0.6039389499601484,15.0,2.0,0,1
7,0.8583114707803194,0.865145608862671,0.840911026086615,0.3249537936064327,0.3249537936064327,0.3249537936064327,0.2315119417776873,0.17359149450974048,0.17359149450974048,0.7139459023473469,0.6875822540827063,0.6875822540827063,15.0,30.0,0,1
8,0.5013781008691647,0.5013781008691647,0.5013781008691647,0.8067795138385612,0.6795500823688881,0.6411079997938205,0.6729801832645604,0.66929691044428,0.6170633577166517,0.425722799320446,0.6510065330491697,0.6619429380990718,10.936566411138237,30.0,4,1
9,0.25529247758556156,0.25334525760408205,0.25183377636440213,0.6130623328355473,0.41573460972892295,0.41573460972892295,1.0,1.0,1.0,0.7697201129513292,0.7492931444558161,0.6977322433196583,5.0,2.0,13,1
10,0.3938278601901255,0.3938278601901255,0.3938278601901255,0.90821925945058,0.29733725309883435,0.1536933512610592,1.0,1.0,1.0,0.7102142302574398,0.7087571961072066,0.7066281226887591,10.293084743801298,22.001399469266573,5,1
11,0.5801469156698772,0.5801469156698772,0.5801469156698772,0.16282464801906726,0.49025904258961384,0.5065657562281686,0.9053907391010201,0.9053907391010201,0.9053907391010201,0.7385362037623548,0.7274266513704015,0.7274266513704015,9.393306927418978,14.289897539630202,4,1
