,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,rho
0,0.2641904979484149,0.22026460372560308,0.22026460372560308,0.9846101799258024,0.9846101799258024,0.9846101799258024,0.9325760381066808,0.9330904773876967,0.9260703648638142,0.5119737574738126,0.5119737574738126,0.5119737574738126,6.064956572705681,5.880385150615929,-0.019457088442879744
1,0.454643204958477,0.7293628223033951,0.8272942487686248,0.6951831833428546,0.6951831833428546,0.6951831833428546,1.0,1.0,1.0,0.9760302242013081,0.9761779949400079,0.9744070163322792,11.795916797439205,4.098738310494497,-0.022699332210300405
2,0.7819924604740883,0.3576494494135377,0.3576494494135377,0.5066439642555323,0.5066439642555323,0.5066439642555323,0.9840700801420053,0.9840700801420053,0.9840700801420053,0.6465558926971298,0.6465558926971298,0.6465558926971298,11.87882567824559,6.811879904172549,-0.051406493233257855
3,0.9677454879676705,0.9649180776342697,0.9649180776342697,0.4334572668849614,0.4334572668849614,0.4334572668849614,0.10188109572456991,0.10094489180889779,0.10094489180889779,0.2221313017863743,0.21153138404802949,0.2050410507572314,7.342035265398568,3.3380452667862084,-0.034488671196730714
4,0.8863415872197431,0.8863415872197431,0.8863415872197431,0.09030932443450632,0.07987124217741154,0.06686850051161239,0.7147898171954901,0.4713440789271496,0.3388952308976181,1.0,1.0,1.0,12.292272197812636,4.502277293134803,-0.010009447754792511
5,0.7024960572034888,0.6925735100152162,0.6923268868603143,0.152756876325695,0.30140929918778525,0.6578092293263196,0.1850885730603136,0.14352855303697334,0.14352855303697334,0.72750504364856,0.6740079500857629,0.6579635201277578,14.41253608807888,7.154075821704299,-0.08677672993249974
6,0.9435612390029382,0.9435612390029382,0.9435612390029382,0.7668935713163865,0.6174489729641996,0.2627619054312622,1.0,1.0,1.0,1.0,1.0,1.0,11.114698061580468,5.669421259668421,-0.009185789670506317
7,0.7079054424701603,0.6303927572085781,0.3682520704254775,0.9023287280798675,0.9011194507477003,0.9010849504702405,0.6481842608742203,0.43881420744722344,0.3508926804069209,0.15746909820734767,0.15746909820734767,0.15746909820734767,5.1207166057511895,5.7048900397586015,-0.035357312829754406
8,0.6408933160640738,0.570686040234985,0.5487134674314932,0.77239579522421,0.77239579522421,0.77239579522421,1.0,1.0,1.0,0.7262933425428884,0.4205976568875964,0.4205976568875964,8.965673514222994,2.00112188779886,-0.016571043725368995
9,0.10612437550045374,0.09780067351943914,0.0830800648015609,0.6874558551105874,0.6845400503585443,0.6837241247860293,0.22421170401885054,0.22421170401885054,0.22421170401885054,0.6755888085946467,0.6755888085946467,0.6755888085946467,6.45480275312929,2.798961804677671,-0.01770782468507459
