,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.782106554391603,7.009969181476755,[  25.93889618 -148.52664185],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.92899132 -148.49661255]
4,6.827573224482501,6.738655045102227,7.053087023535849,[  25.98198128 -148.53361511],[  11.19986153 -158.21858215],[  12.95864868 -151.62142944],[  18.92899132 -148.49661255]
5,6.819106447957259,6.661864233531801,7.130566224709592,[  26.05938339 -148.54644775],[  11.19861889 -158.13972473],[  13.01717377 -151.56758118],[  18.92899132 -148.49661255]
6,6.80549875546563,6.55518262598438,7.239068405183521,[  26.16773796 -148.56486511],[  11.19701004 -158.02740479],[  13.09872437 -151.49301147],[  18.92899132 -148.49661255]
7,6.7899756181815745,6.417602957701984,7.3794839786093736,[  26.30788422 -148.5900116 ],[  11.19487    -157.88314819],[  13.20435905 -151.39733887],[  18.92899132 -148.49661255]
8,6.774329903589412,6.247620848562775,7.548848898178071,[  26.47680092 -148.62187195],[  11.19225597 -157.70626831],[  13.33562183 -151.279953  ],[  18.92899132 -148.49661255]
9,6.759216427290178,6.071368502489094,7.720542277940152,[  26.67651367 -148.66168213],[  11.18916702 -157.49827576],[  13.49152279 -151.14326477],[  18.95764923 -148.50073242]
10,6.745323480240812,5.956984428816645,7.8125148070649555,[  26.90335846 -148.70959473],[  11.18561363 -157.26016235],[  13.67075157 -150.98931885],[  19.09307861 -148.5227356 ]
11,6.730712141224014,5.877622371219994,7.8669854449290355,[  27.15478897 -148.76757812],[  11.18163776 -156.99511719],[  13.86788177 -150.82368469],[  19.29063606 -148.55648804]
12,6.705731126324185,5.832372701251686,7.907403644725136,[  27.43307304 -148.8339386 ],[  11.17728043 -156.70573425],[  14.07143116 -150.65670776],[  19.52913094 -148.59999084]
13,6.660722041236625,5.824410037082917,7.943002978633697,[  27.73784447 -148.90945435],[  11.17248535 -156.3899231 ],[  14.27355957 -150.49513245],[  19.79898262 -148.65299988]
14,6.59679494501172,5.852566558219415,7.975429302224461,[  28.06724358 -148.99734497],[  11.16725445 -156.04737854],[  14.47384834 -150.33912659],[  20.09678459 -148.71582031]
15,6.516387034222017,5.9165890329797675,8.006947713736015,[  28.42206573 -149.092453  ],[  11.16157246 -155.67835999],[  14.67226791 -150.18852234],[  20.42088127 -148.78871155]
16,6.422526183481714,6.0160127051327805,8.038379640883532,[  28.80144501 -149.19444275],[  11.15543556 -155.28341675],[  14.86876106 -150.04318237],[  20.76955795 -148.87142944]
17,6.319130208468825,6.149556986125418,8.069485856225073,[  29.20355415 -149.3072052 ],[  11.14886093 -154.86366272],[  15.06327343 -149.90293884],[  21.14123154 -148.9672699 ]
18,6.212670547721843,6.31216687159976,8.0999369108558,[  29.62985992 -149.42304993],[  11.14376163 -154.42001343],[  15.26439953 -149.77053833],[  21.53760719 -149.0703125 ]
19,6.128505452586503,6.483208387809002,8.12993552111231,[  30.07970619 -149.54025269],[  11.14461231 -153.95361328],[  15.49038029 -149.63240051],[  21.95776749 -149.17974854]
20,6.074070509808768,6.651707190684837,8.16598846201999,[  30.55228043 -149.65805054],[  11.15529728 -153.46556091],[  15.74420738 -149.48608398],[  22.39363289 -149.31187439]
21,6.05108869654165,6.806769042624314,8.219747023657831,[  31.04616356 -149.77375793],[  11.17974186 -152.95806885],[  16.02636528 -149.33509827],[  22.8314724  -149.48550415]
22,6.070281414923593,6.959568177693741,8.268676328896984,[  31.54452515 -149.88265991],[  11.21952724 -152.44851685],[  16.33668518 -149.18309021],[  23.27825165 -149.68333435]
23,6.129102528041396,7.129531034598565,8.293485327330579,[  32.05175781 -149.98492432],[  11.27867603 -151.93980408],[  16.67511559 -149.03388977],[  23.75965309 -149.83360291]
24,6.223598843991076,7.287623612834731,8.32292843708878,[  32.57225418 -150.08055115],[  11.35924435 -151.42880249],[  17.04212189 -148.89146423],[  24.25011635 -149.96583557]
25,6.353325067678239,7.428397025462292,8.367953407893943,[  33.11407852 -150.16943359],[  11.46402168 -150.92359924],[  17.43768692 -148.76025391],[  24.74652481 -150.08764648]
26,6.517891984646819,7.5482029461518385,8.426769862584171,[  33.67441177 -150.24983215],[  11.59344864 -150.43302917],[  17.86129379 -148.64500427],[  25.2477951  -150.19902039]
27,6.710792717436124,7.65028921851765,8.49389899673756,[  34.25375748 -150.31968689],[  11.74978733 -149.95611572],[  18.31171989 -148.55049133],[  25.7598877  -150.29740906]
28,6.934444425948888,7.739367930489299,8.56362787143203,[  34.84980011 -150.37866211],[  11.9310627  -149.49484253],[  18.78837013 -148.46340942],[  26.28617287 -150.38194275]
29,7.180811113283138,7.834327405417335,8.634904431710414,[  35.46310806 -150.42521667],[  12.13495064 -149.05859375],[  19.28087997 -148.35166931],[  26.82824707 -150.4526062 ]
