,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.83870696055542,6.781677966332194,7.008384860410383,[  25.93889618 -148.52664185],[  11.20080662 -158.26834106],[  12.92705536 -151.65109253],[  18.93057442 -148.49690247]
4,6.85815246512103,6.7532391294867296,7.03373284888597,[  25.98198128 -148.53361511],[  11.20049572 -158.25054932],[  12.960186   -151.62199402],[  18.94832993 -148.49975586]
5,6.877214377607591,6.717191276887738,7.059753482135713,[  26.05938339 -148.54644775],[  11.19986629 -158.19949341],[  13.01975536 -151.56744385],[  18.99973488 -148.50794983]
6,6.890861055744413,6.678340640557116,7.085210184444976,[  26.16744041 -148.56521606],[  11.19881916 -158.11607361],[  13.10140228 -151.49307251],[  19.08236313 -148.52182007]
7,6.902604786394026,6.634296992405269,7.11291319699677,[  26.30690575 -148.59017944],[  11.1970911  -158.00184631],[  13.2064991  -151.39819336],[  19.19416046 -148.54130554]
8,6.9120053944367355,6.5876283336097075,7.141112336996466,[  26.47704124 -148.62315369],[  11.1945858  -157.85569763],[  13.33471203 -151.28335571],[  19.33615112 -148.56681824]
9,6.918109190462137,6.541245575864711,7.169097978019739,[  26.67777824 -148.66372681],[  11.19161606 -157.6771698 ],[  13.48556137 -151.15045166],[  19.50896645 -148.59967041]
10,6.923022458871862,6.49628661263012,7.194032860463185,[  26.90528488 -148.71214294],[  11.18813419 -157.46769714],[  13.65924931 -151.00071716],[  19.71160889 -148.64048767]
11,6.929141200279539,6.451016175155837,7.217696895351506,[  27.15796089 -148.76896667],[  11.18456745 -157.22819519],[  13.85707283 -150.83517456],[  19.94070435 -148.6892395 ]
12,6.940543909776921,6.406143109794393,7.242640830678694,[  27.43700409 -148.83520508],[  11.18174458 -156.96177673],[  14.07971001 -150.65519714],[  20.19490623 -148.746521  ]
13,6.959218911566251,6.365193041591709,7.26753864718856,[  27.74234581 -148.91099548],[  11.18073177 -156.66967773],[  14.32771301 -150.46264648],[  20.47546577 -148.81315613]
14,6.9846044958975595,6.330746491503865,7.291969830328825,[  28.07348633 -148.9961853 ],[  11.18301392 -156.3507843 ],[  14.60171795 -150.26004028],[  20.78229904 -148.88935852]
15,7.018173669787159,6.305182880631226,7.315576533419224,[  28.4295845  -149.09014893],[  11.18774891 -156.00509644],[  14.90214157 -150.0504303 ],[  21.11491585 -148.97489929]
16,7.06021029930174,6.290867170827362,7.338428897168324,[  28.80983543 -149.19187927],[  11.2011652  -155.63375854],[  15.22832775 -149.83474731],[  21.47243309 -149.06913757]
17,7.109517623439509,6.287295932229192,7.361216770650495,[  29.21414948 -149.30020142],[  11.22609711 -155.23815918],[  15.58281136 -149.61994934],[  21.85406494 -149.1710968 ]
18,7.167367070489382,6.287606430222788,7.390040311053174,[  29.64206314 -149.41346741],[  11.26465893 -154.81988525],[  15.96641159 -149.41020203],[  22.25296783 -149.29528809]
19,7.234186920596549,6.292772394319667,7.426186654816665,[  30.09301376 -149.52964783],[  11.32048893 -154.38072205],[  16.37894821 -149.2091217 ],[  22.66731453 -149.44456482]
20,7.3089635297016455,6.312473798582258,7.459272347216514,[  30.56663513 -149.64656067],[  11.39811134 -153.92301941],[  16.82050323 -149.0221405 ],[  23.10759544 -149.58764648]
21,7.391106903206264,6.343166684250064,7.486266266848156,[  31.06153679 -149.76153564],[  11.50182056 -153.44946289],[  17.29077911 -148.85420227],[  23.57542229 -149.71386719]
22,7.4791170778003915,6.381418735581397,7.494804776442879,[  31.56110191 -149.86993408],[  11.63573456 -152.96305847],[  17.78577805 -148.70698547],[  24.06637001 -149.83688354]
23,7.562107991250943,6.426798476129986,7.507149433741612,[  32.06978989 -149.9720459 ],[  11.79855537 -152.47694397],[  18.28282738 -148.58596802],[  24.56266594 -149.95248413]
24,7.646236547598978,6.463333954490346,7.534402681199642,[  32.59124374 -150.06761169],[  11.98810387 -152.0059967 ],[  18.78363419 -148.50090027],[  25.05684853 -150.05700684]
25,7.73288206410333,6.48988287771781,7.576713623888265,[  33.13388443 -150.15658569],[  12.20749283 -151.54910278],[  19.29343605 -148.45283508],[  25.55717278 -150.15112305]
26,7.825289970768272,6.506461452024704,7.626169539081777,[  33.69500732 -150.23730469],[  12.46081543 -151.10891724],[  19.81578064 -148.43690491],[  26.06883812 -150.23504639]
27,7.931231500666319,6.513415015900066,7.680345556029024,[  34.27508163 -150.30886841],[  12.74319172 -150.68913269],[  20.35191154 -148.45042419],[  26.5947361  -150.30830383]
28,8.050409453924011,6.5112625985120305,7.735496590584962,[  34.87178802 -150.36917114],[  13.05605602 -150.29544067],[  20.9018364  -148.49188232],[  27.1362915  -150.37020874]
29,8.186858271762759,6.501199857506103,7.7916992669393546,[  35.48574829 -150.41664124],[  13.39210129 -149.93548584],[  21.46333885 -148.56443787],[  27.69404984 -150.42019653]
