,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.790316615485037,6.999493270830596,[  25.93839073 -148.527771  ],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006]
4,6.827278099837674,6.78190282062028,6.999270941968423,[  25.98123932 -148.53662109],[  11.19980526 -158.21826172],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755]
5,6.818348805635802,6.768553947997318,6.998536602185426,[  26.05831146 -148.54940796],[  11.1986475  -158.13894653],[  13.01717377 -151.56758118],[  19.05984497 -148.51808167]
6,6.805005455767061,6.751726004746247,6.9984963435133904,[  26.16732407 -148.56814575],[  11.19678307 -158.02682495],[  13.09872437 -151.49301147],[  19.16889763 -148.53686523]
7,6.788868361909398,6.730541128652508,6.997514196164501,[  26.30578995 -148.59373474],[  11.1945467  -157.88192749],[  13.20438194 -151.39738464],[  19.30834961 -148.56158447]
8,6.773073405337584,6.70317147707304,6.998872353426612,[  26.47574425 -148.62614441],[  11.19195747 -157.70487976],[  13.33565235 -151.27999878],[  19.47694778 -148.59355164]
9,6.757828737708015,6.674997383288395,6.999506942291855,[  26.67620087 -148.66648865],[  11.18889332 -157.49674988],[  13.49155521 -151.14332581],[  19.67677116 -148.63360596]
10,6.74370815760985,6.645704174285431,7.00010239904954,[  26.90348053 -148.71482849],[  11.18572807 -157.25852966],[  13.67075539 -150.98937988],[  19.90345001 -148.68310547]
11,6.731655062102051,6.619748834643059,7.000173227556849,[  27.1558342 -148.7716217],[  11.18317699 -156.99311829],[  13.87171268 -150.82165527],[  20.1557312  -148.74026489]
12,6.725800650477436,6.597993288811212,7.000069822252286,[  27.43457413 -148.8377533 ],[  11.18232441 -156.70214844],[  14.0966053  -150.64051819],[  20.43457413 -148.80648804]
13,6.72662337375828,6.581905561712812,6.999977930081543,[  27.73963165 -148.91346741],[  11.18463993 -156.38442993],[  14.34658623 -150.44729614],[  20.73972321 -148.88227844]
14,6.734966453462804,6.573377318489033,6.9998993900420015,[  28.07050896 -148.99856567],[  11.19197083 -156.0401001 ],[  14.62250614 -150.24430847],[  21.07067871 -148.967453  ]
15,6.751397285102419,6.574233750861446,6.9998319569437415,[  28.42637634 -149.09237671],[  11.20666122 -155.66989136],[  14.92480469 -150.03457642],[  21.42661285 -149.06141663]
16,6.778593239406753,6.583878533433607,7.001150609291513,[  28.80636406 -149.19398499],[  11.22755146 -155.27464294],[  15.2539959  -149.82147217],[  21.80526543 -149.16700745]
17,6.815721957445565,6.5973885241636046,7.009246465047322,[  29.21042633 -149.30213928],[  11.26299    -154.85699463],[  15.61123848 -149.60848999],[  22.20118332 -149.29518127]
18,6.863899609944217,6.617465919503397,7.02475509546011,[  29.63809967 -149.41523743],[  11.31736565 -154.41870117],[  15.99613857 -149.39653015],[  22.61341476 -149.44664001]
19,6.920480725243767,6.653652814429526,7.037302168159066,[  30.08882713 -149.53121948],[  11.3930006  -153.96160889],[  16.40998077 -149.19474792],[  23.05178452 -149.59165955]
20,6.984530796084456,6.702448577239971,7.044648682143912,[  30.56222534 -149.6479187 ],[  11.49434376 -153.48841858],[  16.85324478 -149.00892639],[  23.51793861 -149.71932983]
21,7.056133840414348,6.756727456781129,7.050006208766915,[  31.05690384 -149.76269531],[  11.62572956 -153.00222778],[  17.32523918 -148.84234619],[  24.00736237 -149.84364319]
22,7.136836060758007,6.8021161435669,7.052477717104775,[  31.55619049 -149.87091064],[  11.78736591 -152.51423645],[  17.81988144 -148.70068359],[  24.50428391 -149.96066284]
23,7.2205849621547795,6.844824709150522,7.067008727341104,[  32.06454849 -149.97280884],[  11.97418022 -152.04199219],[  18.3153019  -148.58843994],[  24.99818802 -150.06852722]
24,7.311628453383149,6.8858823553360295,7.088582914186298,[  32.58573151 -150.06817627],[  12.18875313 -151.58174133],[  18.81733704 -148.4960022 ],[  25.49781418 -150.16531372]
25,7.409793555331701,6.9238664493483,7.120111012036945,[  33.12812805 -150.15699768],[  12.43666553 -151.13722229],[  19.33078957 -148.42132568],[  26.00863266 -150.25062561]
26,7.50828849915577,6.956066881417509,7.1559365946868905,[  33.68901443 -150.23757935],[  12.71569443 -150.71348572],[  19.85363388 -148.38449097],[  26.53360939 -150.32479858]
27,7.604828398185972,6.9803227839849775,7.195106678287263,[  34.26888657 -150.30780029],[  13.02648449 -150.31774902],[  20.38423729 -148.39501953],[  27.07421875 -150.38726807]
28,7.7170622142277985,6.9946567551200864,7.234743854562717,[  34.86543655 -150.36686707],[  13.36143303 -149.95549011],[  20.92798996 -148.43882751],[  27.63103676 -150.43742371]
29,7.855033207767358,6.9996765084898644,7.275367665559629,[  35.47924805 -150.41377258],[  13.71118832 -149.62840271],[  21.48608398 -148.50923157],[  28.20413589 -150.4747467 ]
