,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.790316615485037,6.999493270830596,[  25.93839073 -148.527771  ],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006]
4,6.827278099837674,6.78190282062028,6.999270941968423,[  25.98123932 -148.53662109],[  11.19980526 -158.21826172],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755]
5,6.818348805635802,6.768553947997318,6.998536602185426,[  26.05831146 -148.54940796],[  11.1986475  -158.13894653],[  13.01717377 -151.56758118],[  19.05984497 -148.51808167]
6,6.805005455767061,6.751726004746247,6.9984963435133904,[  26.16732407 -148.56814575],[  11.19678307 -158.02682495],[  13.09872437 -151.49301147],[  19.16889763 -148.53686523]
7,6.788901357732696,6.730542599174879,6.998017136109932,[  26.30629539 -148.59318542],[  11.19456005 -157.88192749],[  13.20435905 -151.39733887],[  19.30834961 -148.56158447]
8,6.773116211068931,6.703181090901315,6.999882399002267,[  26.47675705 -148.62554932],[  11.19197464 -157.70489502],[  13.33562183 -151.279953  ],[  19.47694778 -148.59355164]
9,6.757883568776603,6.675004480878323,7.000812951452755,[  26.67750931 -148.66596985],[  11.18891048 -157.49676514],[  13.49152279 -151.14326477],[  19.67677116 -148.63360596]
10,6.743891192050515,6.646716932376163,7.00108125245797,[  26.90502167 -148.71438599],[  11.18539047 -157.25854492],[  13.67072201 -150.98931885],[  19.90401649 -148.68174744]
11,6.7321659047713265,6.6210743194271435,7.001183339977291,[  27.15759277 -148.77122498],[  11.18273926 -156.99343872],[  13.87167835 -150.82159424],[  20.15648651 -148.7383728 ]
12,6.727649957308143,6.5993680300223785,7.001235843474328,[  27.43653679 -148.83743286],[  11.18179893 -156.70388794],[  14.09657097 -150.64044189],[  20.43537903 -148.80436707]
13,6.730207210873634,6.583334803901039,7.00126715543547,[  27.74179077 -148.91317749],[  11.18385696 -156.38803101],[  14.34655094 -150.44723511],[  20.74060249 -148.87994385]
14,6.740374044050701,6.574830464412377,7.00130023321504,[  28.07285881 -148.99830627],[  11.19077778 -156.04562378],[  14.62246799 -150.24423218],[  21.07163811 -148.9649353 ]
15,6.758510472257616,6.575669994689705,7.001346518979697,[  28.42889786 -149.09217834],[  11.20494747 -155.67723083],[  14.92476654 -150.03450012],[  21.42763138 -149.05870056]
16,6.785017226472366,6.5870437844562275,7.001398235837314,[  28.80905914 -149.19381714],[  11.22926807 -155.28384399],[  15.25395679 -149.82139587],[  21.80774117 -149.16029358]
17,6.821103575802488,6.601902290960318,7.008180625161154,[  29.21329308 -149.30206299],[  11.26696014 -154.86721802],[  15.61120129 -149.6084137 ],[  22.20513535 -149.28414917]
18,6.867172629446756,6.6209411549213355,7.02317634624303,[  29.64113426 -149.41520691],[  11.32159805 -154.42933655],[  15.99712467 -149.39967346],[  22.61798096 -149.43319702]
19,6.924667633093211,6.656640854483693,7.035343829857085,[  30.09202385 -149.53125   ],[  11.39733696 -153.97261047],[  16.41103745 -149.19622803],[  23.05682373 -149.57621765]
20,6.989388288233746,6.705526287425709,7.04254379439483,[  30.56558037 -149.64797974],[  11.49872017 -153.49975586],[  16.85378647 -149.00811768],[  23.52324867 -149.70263672]
21,7.062726507771435,6.759419034188153,7.047779022597801,[  31.06038094 -149.7674408 ],[  11.62540722 -153.01144409],[  17.3255558  -148.84126282],[  24.01284599 -149.82609558]
22,7.149642507030306,6.804238550072181,7.0466292825995955,[  31.55622482 -149.87983704],[  11.77965546 -152.52438354],[  17.82014275 -148.69947815],[  24.50987434 -149.94252014]
23,7.2347523640615545,6.846430117385847,7.047714827259559,[  32.05118179 -149.98129272],[  11.96448612 -152.05195618],[  18.31553841 -148.58702087],[  25.00380325 -150.05014038]
24,7.324757030151687,6.887068666304201,7.049815173451357,[  32.55284119 -150.07427979],[  12.18018436 -151.59234619],[  18.81754875 -148.49436951],[  25.5034008  -150.14697266]
25,7.429751636075875,6.936897427140048,7.052327137509201,[  33.066082   -150.15899658],[  12.42819595 -151.14955139],[  19.32645035 -148.38996887],[  26.01413918 -150.23262024]
26,7.543730811980583,7.003453195297625,7.055009572375768,[  33.59365463 -150.23478699],[  12.70856285 -150.72966003],[  19.83920288 -148.26757812],[  26.53901863 -150.30738831]
27,7.651820110477065,7.059473504519343,7.057736977027775,[  34.13690948 -150.30079651],[  13.01768494 -150.33686829],[  20.363657   -148.19512939],[  27.07951927 -150.37075806]
28,7.75726872558288,7.104070864357066,7.060464498085015,[  34.69638824 -150.35620117],[  13.34629726 -149.97740173],[  20.89361191 -148.18484497],[  27.63623047 -150.42201233]
29,7.877503756570978,7.135021278157758,7.063198022430744,[  35.27217102 -150.40036011],[  13.69125366 -149.65048218],[  21.43684769 -148.21492004],[  28.20923042 -150.46066284]
