,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.790316615485037,6.999993992751656,[  25.93889618 -148.52664185],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006]
4,6.827278099837674,6.78190282062028,6.999999902593896,[  25.98198128 -148.53361511],[  11.19980526 -158.21826172],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755]
5,6.818348805635802,6.768183237535532,7.000275123788181,[  26.05938339 -148.54644775],[  11.1986475  -158.13894653],[  13.01717377 -151.56758118],[  19.05916786 -148.51756287]
6,6.804984941121931,6.752634359872098,6.998050835775767,[  26.16773796 -148.56486511],[  11.19680405 -158.02680969],[  13.09872437 -151.49301147],[  19.16974449 -148.53652954]
7,6.7886540443961,6.730776148998406,6.999384867390801,[  26.30788422 -148.5900116 ],[  11.19460773 -157.88168335],[  13.20435905 -151.39733887],[  19.30855751 -148.56147766]
8,6.772578834688461,6.703570757304963,6.999673748728265,[  26.47680092 -148.62187195],[  11.19202614 -157.7043457 ],[  13.33562183 -151.279953  ],[  19.4771862  -148.59312439]
9,6.757238062050192,6.675583206307118,6.9992618070610035,[  26.67651367 -148.66168213],[  11.18895245 -157.49609375],[  13.49152279 -151.14326477],[  19.67730904 -148.63339233]
10,6.743198251083029,6.647204289888252,6.9988538312069055,[  26.90335846 -148.70959473],[  11.18541431 -157.25779724],[  13.67075157 -150.98931885],[  19.90456009 -148.68173218]
11,6.731421184828672,6.621662345697815,6.998335136295632,[  27.15546799 -148.76593018],[  11.18275261 -156.99264526],[  13.87171841 -150.82162476],[  20.15718651 -148.73852539]
12,6.726882614496149,6.600078586990912,6.997783811608221,[  27.43398857 -148.83161926],[  11.18180561 -156.70306396],[  14.09661579 -150.64048767],[  20.43625641 -148.80473328]
13,6.73006362278735,6.58454967669167,6.997232467588437,[  27.7388401  -148.90687561],[  11.18385696 -156.387146  ],[  14.34595871 -150.44619751],[  20.74165726 -148.88052368]
14,6.742588964661574,6.575314370677836,6.997878013157923,[  28.06950378 -148.99154663],[  11.18815613 -156.04454041],[  14.62061119 -150.24102783],[  21.0716629 -148.96875  ]
15,6.763541185581716,6.576137924369761,6.998104846275031,[  28.4251442  -149.08502197],[  11.19736671 -155.67567444],[  14.92229748 -150.0302887 ],[  21.42707062 -149.06410217]
16,6.79191697821177,6.588058303453995,6.997919021005012,[  28.80493164 -149.18634033],[  11.2188282  -155.28216553],[  15.25117016 -149.81678772],[  21.80704117 -149.16635132]
17,6.829143728271809,6.603675034283143,7.004422113342708,[  29.20878792 -149.29431152],[  11.25535011 -154.86560059],[  15.60809422 -149.60339355],[  22.20436668 -149.290802  ]
18,6.8763397236241035,6.612402184153503,7.03054623140453,[  29.63624191 -149.40731812],[  11.30886173 -154.42778015],[  15.99373055 -149.39428711],[  22.60585594 -149.45478821]
19,6.932857076168695,6.625549508194472,7.0688830692934985,[  30.08674049 -149.52336121],[  11.38353443 -153.97103882],[  16.40833664 -149.19444275],[  23.01883316 -149.64080811]
20,6.997693881198558,6.662937389268308,7.091647569813797,[  30.55989647 -149.64022827],[  11.48404503 -153.49822998],[  16.8519516  -149.00898743],[  23.46969986 -149.78367615]
21,7.069952143976634,6.7086115503340595,7.1096107544569955,[  31.05432129 -149.75523376],[  11.61464596 -153.01234436],[  17.32421303 -148.84280396],[  23.94651604 -149.91545105]
22,7.151168672761885,6.7569797219124075,7.1135206502529496,[  31.55330467 -149.86380005],[  11.77548695 -152.52444458],[  17.8190937  -148.70161438],[  24.44199181 -150.04101562]
23,7.235072326691694,6.802113146158213,7.129316802564853,[  32.06127548 -149.96611023],[  11.96172714 -152.05181885],[  18.31471634 -148.58976746],[  24.93444443 -150.15435791]
24,7.3254776241400865,6.842147773100204,7.155009475126357,[  32.58215714 -150.06201172],[  12.17763233 -151.5932312 ],[  18.81693077 -148.49769592],[  25.42973328 -150.25434875]
25,7.426582031243812,6.889364857725606,7.19248752695028,[  33.12428284 -150.15141296],[  12.43047905 -151.15162659],[  19.32601547 -148.39378357],[  25.93430901 -150.34155273]
26,7.540724007284258,6.952015894470784,7.235223786785531,[  33.68489838 -150.2326355 ],[  12.71055984 -150.73123169],[  19.83893013 -148.27178955],[  26.45199966 -150.41604614]
27,7.6485964293605075,7.00207056730401,7.281807549411498,[  34.26451111 -150.30357361],[  13.02008533 -150.33850098],[  20.36354446 -148.19966125],[  26.98477936 -150.47743225]
28,7.753211020254977,7.038646140808875,7.329096515615192,[  34.86082077 -150.36338806],[  13.34984493 -149.97938538],[  20.89365196 -148.18962097],[  27.53351021 -150.525177  ]
29,7.873116519879495,7.060109168550003,7.377519942843632,[  35.47441101 -150.41099548],[  13.69547939 -149.65310669],[  21.4370327  -148.21981812],[  28.09837532 -150.55897522]
