,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.790316615485037,6.999993992751656,[  25.93889618 -148.52664185],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006]
4,6.827573224482501,6.78190282062028,6.999999902593896,[  25.98198128 -148.53361511],[  11.19986153 -158.21858215],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755]
5,6.819106447957259,6.768183237535532,7.000275123788181,[  26.05938339 -148.54644775],[  11.19861889 -158.13972473],[  13.01717377 -151.56758118],[  19.05916786 -148.51756287]
6,6.80549875546563,6.752634359872098,6.998050835775767,[  26.16773796 -148.56486511],[  11.19701004 -158.02740479],[  13.09872437 -151.49301147],[  19.16974449 -148.53652954]
7,6.7899756181815745,6.730776148998406,6.999384867390801,[  26.30788422 -148.5900116 ],[  11.19487    -157.88314819],[  13.20435905 -151.39733887],[  19.30855751 -148.56147766]
8,6.774329903589412,6.703570757304963,6.999673748728265,[  26.47680092 -148.62187195],[  11.19225597 -157.70626831],[  13.33562183 -151.279953  ],[  19.4771862  -148.59312439]
9,6.759427022118056,6.6756761469604475,6.998850215482938,[  26.67609787 -148.66270447],[  11.18916702 -157.49827576],[  13.49129868 -151.14295959],[  19.67730904 -148.63339233]
10,6.7456024987467575,6.647326017412185,6.9982204768125795,[  26.9027195  -148.71096802],[  11.18561363 -157.26016235],[  13.67046928 -150.98890686],[  19.90456009 -148.68173218]
11,6.734463729987455,6.621790295543957,6.997618272771907,[  27.1547451  -148.76742554],[  11.181633   -156.99511719],[  13.87142181 -150.82113647],[  20.15718651 -148.73852539]
12,6.731582869557058,6.600244852232371,6.996994917210514,[  27.43319321 -148.83325195],[  11.17726898 -156.70573425],[  14.0962925  -150.63996887],[  20.43625641 -148.80473328]
13,6.737533179903305,6.584398794415194,6.99637533548777,[  27.73797607 -148.90864563],[  11.17247295 -156.3899231 ],[  14.34624481 -150.44673157],[  20.74165726 -148.88052368]
14,6.754202323298712,6.576100880362233,6.9957768171397765,[  28.06858826 -148.99345398],[  11.16723347 -156.04737854],[  14.62213802 -150.24368286],[  21.07286644 -148.9657135 ]
15,6.783709651515982,6.577161211483207,6.995220400107948,[  28.4241848  -149.08705139],[  11.16154671 -155.67835999],[  14.92441654 -150.03393555],[  21.42901802 -149.05966187]
16,6.828974604884294,6.5888148511552975,6.99466388256365,[  28.8039341  -149.18844604],[  11.15540886 -155.28341675],[  15.25358582 -149.8208313 ],[  21.80932236 -149.16143799]
17,6.895906661963684,6.604929727425752,7.000855483130889,[  29.20774269 -149.29647827],[  11.14883137 -154.86366272],[  15.60969543 -149.60493469],[  22.20689583 -149.28549194]
18,6.984912175752578,6.614134213383133,7.025285719650733,[  29.63376617 -149.4140625 ],[  11.14373016 -154.42001343],[  15.99466133 -149.39433289],[  22.60856819 -149.44917297]
19,7.0968701824388845,6.627304061642038,7.062383018323395,[  30.0833168  -149.53271484],[  11.14458084 -153.95361328],[  16.40904236 -149.19430542],[  23.02167511 -149.63504028]
20,7.233453447984311,6.664786521741693,7.084452525554992,[  30.55602455 -149.65040588],[  11.15526485 -153.46556091],[  16.85246849 -149.00857544],[  23.47271729 -149.77778625]
21,7.395978555102875,6.710568189429698,7.1017933248605445,[  31.0500412  -149.76618958],[  11.17970753 -152.95808411],[  17.32455826 -148.84210205],[  23.94969368 -149.90948486]
22,7.589751918308376,6.75898710162556,7.105337577087691,[  31.54883766 -149.87535095],[  11.21949959 -152.44848633],[  17.81934547 -148.70063782],[  24.44529533 -150.0350647 ]
23,7.793575678058474,6.804187271265691,7.121133749966432,[  32.05695343 -149.97808838],[  11.27864552 -151.93980408],[  18.31490135 -148.58854675],[  24.93785858 -150.14848328]
24,8.013699180557403,6.844331466527694,7.146661193322585,[  32.57778549 -150.0741272 ],[  11.35921764 -151.42886353],[  18.81704712 -148.4962616 ],[  25.43325424 -150.24859619]
25,8.25952134917711,6.891681515413844,7.183944584820945,[  33.11980057 -150.16345215],[  11.46402454 -150.92355347],[  19.32607079 -148.39216614],[  25.93792915 -150.33602905]
26,8.526908737072182,6.954480448769902,7.22650838887348,[  33.68030548 -150.24435425],[  11.59025288 -150.43051147],[  19.83892822 -148.27006531],[  26.45571518 -150.4108429 ]
27,8.797430742065767,7.004758882725769,7.272920368260219,[  34.25980377 -150.31474304],[  11.74266243 -149.95187378],[  20.36346436 -148.19786072],[  26.98859596 -150.4725647 ]
28,9.0622911686898,7.041567237971252,7.320038534722861,[  34.85599136 -150.37385559],[  11.92547131 -149.49163818],[  20.89349556 -148.18792725],[  27.53742599 -150.52070618]
29,9.343652946377508,7.063214705463789,7.368287972302248,[  35.46946716 -150.42060852],[  12.13087177 -149.05558777],[  21.43692398 -148.21818542],[  28.10240364 -150.55493164]
