,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.782106554391603,7.010838532926841,[  25.93976593 -148.52655029],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.92899132 -148.49661255]
4,6.827573224482501,6.738655045102227,7.053208147831408,[  25.98210144 -148.53379822],[  11.19986153 -158.21858215],[  12.95864868 -151.62142944],[  18.92899132 -148.49661255]
5,6.819110262933817,6.661864233531801,7.129791877850271,[  26.0586071  -148.54672241],[  11.19860458 -158.13972473],[  13.01717377 -151.56758118],[  18.92899132 -148.49661255]
6,6.806935898812809,6.55518262598438,7.237237144164075,[  26.16590691 -148.56483459],[  11.19690037 -158.02886963],[  13.09872437 -151.49301147],[  18.92899132 -148.49661255]
7,6.794267550066504,6.417603231883553,7.374511065557821,[  26.3029213  -148.58918762],[  11.19491959 -157.88769531],[  13.20438194 -151.39738464],[  18.92899132 -148.49661255]
8,6.780762821910721,6.2705860068249955,7.515838006978262,[  26.47153664 -148.62091064],[  11.1923418  -157.71324158],[  13.33577156 -151.28016663],[  18.95666122 -148.50062561]
9,6.76667066788862,6.184265852588667,7.5791363185294305,[  26.67111015 -148.66172791],[  11.18924999 -157.50642395],[  13.49171352 -151.14352417],[  19.09324646 -148.52284241]
10,6.753401978572592,6.126458935740474,7.605851144015171,[  26.89811516 -148.70988464],[  11.18568897 -157.26911926],[  13.67095947 -150.98963928],[  19.29379845 -148.55711365]
11,6.742686678259516,6.081413429430453,7.6189167447113775,[  27.15033913 -148.76620483],[  11.18170738 -157.00469971],[  13.87194347 -150.82194519],[  19.53321838 -148.6007843 ]
12,6.740108531729432,6.042499733285165,7.627707533054274,[  27.42895126 -148.83189392],[  11.17733002 -156.71582031],[  14.09686089 -150.64083862],[  19.80332184 -148.65385437]
13,6.746379195885377,6.008975875858989,7.635118220651208,[  27.733881   -148.90719604],[  11.17251682 -156.40055847],[  14.34686375 -150.44764709],[  20.10113907 -148.71672058]
14,6.763248895143031,5.981992162507226,7.642165102414295,[  28.0646286  -148.99189758],[  11.16726208 -156.05851746],[  14.62280369 -150.24467468],[  20.42514038 -148.78964233]
15,6.790158271697063,5.967562779809832,7.64954719802348,[  28.42034912 -149.08537292],[  11.1615572  -155.69003296],[  14.9206152 -150.0353241],[  20.77376747 -148.87239075]
16,6.81473035142146,5.98188532032711,7.6579213413668885,[  28.80018234 -149.18670654],[  11.155406   -155.29562378],[  15.22591305 -149.83013916],[  21.14537811 -148.9682312 ]
17,6.831151344190491,6.038136144936746,7.665659498728801,[  29.20408058 -149.29470825],[  11.14881802 -154.87637329],[  15.52993393 -149.63514709],[  21.54167938 -149.07122803]
18,6.843220441548055,6.126868714366684,7.6731655055248496,[  29.63158226 -149.40771484],[  11.1435442  -154.43318176],[  15.84114361 -149.45701599],[  21.96177673 -149.18066406]
19,6.8738024850608195,6.218324689107544,7.687446370017261,[  30.08212662 -149.52377319],[  11.1441431  -153.96725464],[  16.17930222 -149.28790283],[  22.39757729 -149.31274414]
20,6.933354356724135,6.300240952394892,7.721508069506423,[  30.55533218 -149.64059448],[  11.1545105 -153.479599 ],[  16.54578018 -149.12005615],[  22.8353653  -149.48632812]
21,7.021880828006851,6.382414489723466,7.768023562274829,[  31.04980659 -149.75561523],[  11.17855453 -152.97251892],[  16.94092941 -148.95980835],[  23.28211212 -149.68411255]
22,7.148804571093702,6.479644878284818,7.785453668147612,[  31.54886246 -149.864151  ],[  11.2177906  -152.46337891],[  17.36471939 -148.81362915],[  23.76346588 -149.83433533]
23,7.310977935812164,6.5636225080957775,7.803052902952721,[  32.05694199 -149.96641541],[  11.27634048 -151.9546051 ],[  17.81626701 -148.68661499],[  24.25388908 -149.96652222]
24,7.504269554212084,6.628894330412859,7.827679851542951,[  32.57788467 -150.06227112],[  11.35627937 -151.44314575],[  18.29437447 -148.58361816],[  24.75024796 -150.08825684]
25,7.735251273827797,6.675511965955245,7.868567668017131,[  33.12006378 -150.15164185],[  11.46023941 -150.93798828],[  18.7980938  -148.49053955],[  25.25163078 -150.19767761]
26,7.984727203663291,6.738700330857656,7.917079126370752,[  33.68073273 -150.23283386],[  11.58885574 -150.44732666],[  19.30204391 -148.38272095],[  25.76389313 -150.29441833]
27,8.224503044043967,6.859611856377525,7.970476063152332,[  34.26039886 -150.30368042],[  11.74448872 -149.96995544],[  19.78012848 -148.21754456],[  26.29027939 -150.3790741 ]
28,8.456645861401865,7.017552024947874,8.024832443756942,[  34.8567543  -150.36343384],[  11.92751217 -149.51016235],[  20.25089264 -148.01477051],[  26.83238792 -150.44992065]
29,8.692657904319942,7.1629536732432815,8.080097029438734,[  35.47038651 -150.41101074],[  12.13223839 -149.07528687],[  20.7382164  -147.85076904],[  27.39084816 -150.50602722]
