,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.790316615485037,6.999993992751656,[  25.93889618 -148.52664185],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.93896103 -148.49794006]
4,6.827278099837674,6.78190282062028,6.999999902593896,[  25.98198128 -148.53361511],[  11.19980526 -158.21826172],[  12.95864868 -151.62142944],[  18.98204041 -148.50486755]
5,6.818348805635802,6.768553947997318,6.999595899113337,[  26.05938339 -148.54644775],[  11.1986475  -158.13894653],[  13.01717377 -151.56758118],[  19.05984497 -148.51808167]
6,6.805005455767061,6.751726004746247,6.998896340597664,[  26.16773796 -148.56486511],[  11.19678307 -158.02682495],[  13.09872437 -151.49301147],[  19.16889763 -148.53686523]
7,6.788905310329969,6.730542599174879,6.9988460918203845,[  26.30713654 -148.59036255],[  11.1945467  -157.88192749],[  13.20435905 -151.39733887],[  19.30834961 -148.56158447]
8,6.77298598457717,6.7025869927236466,7.001122261142752,[  26.47772408 -148.62275696],[  11.19195747 -157.70487976],[  13.335742   -151.28012085],[  19.47665977 -148.5942688 ]
9,6.757728827190381,6.674239986092036,7.00213690015241,[  26.67847633 -148.66300964],[  11.18889332 -157.49674988],[  13.49168301 -151.14347839],[  19.67639732 -148.63453674]
10,6.74358666138605,6.645872535189572,7.002365780096129,[  26.90591049 -148.71124268],[  11.18572807 -157.25852966],[  13.67092609 -150.98957825],[  19.9036026  -148.68276978]
11,6.731523695075337,6.6201548989849925,7.002506674819034,[  27.15847588 -148.76791382],[  11.18317699 -156.99311829],[  13.87190914 -150.82188416],[  20.15602684 -148.73950195]
12,6.726275016647942,6.598392437887627,7.002569369430919,[  27.43739128 -148.83395386],[  11.18093872 -156.70214844],[  14.09682178 -150.64076233],[  20.4348793  -148.80560303]
13,6.727410528388929,6.580694004688992,7.003631270428891,[  27.74260902 -148.90959167],[  11.18265724 -156.38441467],[  14.34682178 -150.4475708 ],[  20.73902512 -148.88383484]
14,6.735986184077275,6.571624245955222,7.004071457516582,[  28.07362747 -148.99461365],[  11.18978596 -156.04013062],[  14.62276077 -150.24459839],[  21.06959915 -148.97003174]
15,6.752702582322801,6.572286202883609,7.003031711585346,[  28.42828369 -149.09185791],[  11.20424747 -155.66996765],[  14.92508411 -150.03486633],[  21.42530632 -149.06427002]
16,6.77826536974695,6.58357010482166,7.002640278922394,[  28.80773163 -149.19522095],[  11.22889423 -155.27531433],[  15.25429058 -149.82177734],[  21.80515099 -149.1663208 ]
17,6.813858014680784,6.598431154971407,7.009341674656804,[  29.21163559 -149.30404663],[  11.26694393 -154.85791016],[  15.61155128 -149.60881042],[  22.20230675 -149.29063416]
18,6.861942392071381,6.6063346613390515,7.034265372896944,[  29.63779259 -149.42219543],[  11.31733227 -154.41830444],[  15.99749088 -149.40010071],[  22.60360146 -149.45451355]
19,6.919757239679711,6.618649042305122,7.071791756912799,[  30.08746719 -149.54133606],[  11.38972855 -153.96044922],[  16.41235733 -149.20059204],[  23.01637077 -149.64050293]
20,6.984983659862665,6.655334601988232,7.094310538884637,[  30.56029892 -149.65940857],[  11.49046326 -153.4874115 ],[  16.8561821  -149.01538086],[  23.46706963 -149.78326416]
21,7.059835403244926,6.700384656000303,7.112060505135021,[  31.0545063 -149.7797699],[  11.61714458 -152.99909973],[  17.32861137 -148.84934998],[  23.9437294  -149.91488647]
22,7.148138323259023,6.748166731393293,7.112280312081256,[  31.54978943 -149.89294434],[  11.7716074  -152.51202393],[  17.82365799 -148.70826721],[  24.43903732 -150.04037476]
23,7.234908777959445,6.792772910512588,7.114703775227317,[  32.04423904 -149.99497986],[  11.95648193 -152.0398407 ],[  18.31942749 -148.59646606],[  24.93130493 -150.15365601]
24,7.326673279074767,6.832360787180228,7.120941873604966,[  32.54543304 -150.08822632],[  12.17228603 -151.58084106],[  18.82175446 -148.50436401],[  25.42641068 -150.2535553 ]
25,7.434645277860748,6.8792690222264365,7.1294370115614045,[  33.05825806 -150.17295837],[  12.41801357 -151.1363678 ],[  19.33087921 -148.40026855],[  25.93079567 -150.34074402]
26,7.55145860901774,6.941710056028823,7.139017199223995,[  33.58538437 -150.24972534],[  12.69544888 -150.71235657],[  19.84377098 -148.27801514],[  26.44828606 -150.41523743]
27,7.661824165553612,6.991607928828809,7.149087230135595,[  34.12818527 -150.31735229],[  13.0024128  -150.31391907],[  20.36842537 -148.20550537],[  26.98087311 -150.47665405]
28,7.764948629710908,7.028046707271552,7.159383697629259,[  34.68720245 -150.37353516],[  13.33439159 -149.94908142],[  20.89863014 -148.19502258],[  27.52940941 -150.52444458]
29,7.884671253272426,7.049397441399643,7.16983241844119,[  35.26253891 -150.41764832],[  13.68202496 -149.62084961],[  21.44211388 -148.22476196],[  28.09408569 -150.55827332]
