,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
1,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
2,6.831483818924145,6.7910682750128775,6.999999652201162,[  25.92893219 -148.52529907],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  18.92899132 -148.49661255]
3,6.8307017262991145,6.782106554391603,7.010838532926841,[  25.93976593 -148.52655029],[  11.20071793 -158.26112366],[  12.92549324 -151.65176392],[  18.92899132 -148.49661255]
4,6.827278099837674,6.738655045102227,7.053208147831408,[  25.98210144 -148.53379822],[  11.19980526 -158.21826172],[  12.95864868 -151.62142944],[  18.92899132 -148.49661255]
5,6.818370267229052,6.661864233531801,7.1291277081731055,[  26.05794334 -148.54666138],[  11.19845676 -158.13891602],[  13.01717377 -151.56758118],[  18.92899132 -148.49661255]
6,6.8044058352264,6.55518262598438,7.236308306655963,[  26.16497803 -148.56483459],[  11.1968317 -158.0262146],[  13.09872437 -151.49301147],[  18.92899132 -148.49661255]
7,6.7884947445477195,6.417602957701984,7.376507573170054,[  26.30491066 -148.58976746],[  11.19465351 -157.88153076],[  13.20435905 -151.39733887],[  18.92899132 -148.49661255]
8,6.772697073138226,6.2706255338209145,7.520428649574779,[  26.47611046 -148.62199402],[  11.19192696 -157.70443726],[  13.33562183 -151.279953  ],[  18.95666122 -148.50062561]
9,6.757744059050732,6.18440240085038,7.585204410194053,[  26.67717171 -148.66213989],[  11.18871689 -157.49632263],[  13.49129868 -151.14295959],[  19.09324646 -148.52284241]
10,6.743913911091923,6.126618080244775,7.61207945403976,[  26.90431023 -148.71159363],[  11.18503761 -157.25811768],[  13.67046928 -150.98890686],[  19.29379845 -148.55711365]
11,6.732299780238218,6.0816037497982345,7.6254802520133556,[  27.15685081 -148.76864624],[  11.1822176  -156.99301147],[  13.87142181 -150.82113647],[  19.53321838 -148.6007843 ]
12,6.727957304472158,6.0427505932937695,7.634694491248404,[  27.43587303 -148.83474731],[  11.1811285 -156.7035675],[  14.0962925  -150.63996887],[  19.80332184 -148.65385437]
13,6.731505659173428,6.009304944614581,7.642496295672063,[  27.74118042 -148.91041565],[  11.18110371 -156.38769531],[  14.34624481 -150.44673157],[  20.10113907 -148.71672058]
14,6.74246830491876,5.982396694980224,7.64992411061878,[  28.07229424 -148.99549866],[  11.18682575 -156.04536438],[  14.62213802 -150.24368286],[  20.42514038 -148.78964233]
15,6.758305152384411,5.9680575550189845,7.657668236831183,[  28.42836189 -149.08934021],[  11.20052814 -155.67706299],[  14.91990471 -150.0342865 ],[  20.77376747 -148.87239075]
16,6.766450062485321,5.984336938503558,7.665140860680552,[  28.80854607 -149.19096375],[  11.22052574 -155.28321838],[  15.22516346 -149.82907104],[  21.14674568 -148.96469116]
17,6.7561862884357895,6.041376429386668,7.672588165660871,[  29.21279526 -149.29922485],[  11.25505066 -154.86643982],[  15.52915573 -149.6340332 ],[  21.54375648 -149.06587219]
18,6.728130391818338,6.130259726956068,7.680179611786314,[  29.64064598 -149.41241455],[  11.30845451 -154.42877197],[  15.84034157 -149.45587158],[  21.96414757 -149.1746521 ]
19,6.70672218577715,6.221723599563451,7.693429515444947,[  30.09026146 -149.53323364],[  11.37827206 -153.9705658 ],[  16.17848778 -149.28675842],[  22.40018082 -149.30625916]
20,6.699017937052212,6.303480987619668,7.726732217737435,[  30.56290245 -149.65283203],[  11.4743309 -153.4967804],[  16.54495621 -149.118927  ],[  22.83811378 -149.47953796]
21,6.701032159283567,6.385403414863495,7.772864172626253,[  31.05726814 -149.76872253],[  11.60323906 -153.01107788],[  16.94009399 -148.95869446],[  23.28494263 -149.67721558]
22,6.7186360536497975,6.482403693906777,7.790588264346122,[  31.5567646  -149.87797546],[  11.76286125 -152.52314758],[  17.36387825 -148.81253052],[  23.76634026 -149.82743835]
23,6.763735867418832,6.566145710416089,7.809017707097223,[  32.06577301 -149.980896  ],[  11.94799423 -152.05027771],[  17.81542206 -148.68554688],[  24.25678444 -149.95956421]
24,6.829124452152357,6.631391030963555,7.834172544886939,[  32.58747482 -150.07699585],[  12.16292477 -151.59133911],[  18.29352188 -148.58256531],[  24.75330353 -150.0814209 ]
25,6.913918733882942,6.678000934451936,7.8754031458451115,[  33.13019562 -150.16627502],[  12.41534996 -151.14916992],[  18.79723358 -148.48950195],[  25.25483131 -150.19100952]
26,7.011599860959585,6.741178268284115,7.924103224355348,[  33.69121933 -150.24864197],[  12.69420528 -150.72911072],[  19.30118561 -148.38169861],[  25.76721382 -150.28799438]
27,7.10338958691696,6.835576955692315,7.977537570789468,[  34.27110672 -150.32173157],[  13.00131226 -150.33470154],[  19.79383278 -148.25628662],[  26.29372787 -150.37205505]
28,7.192452034744471,6.9222993247376605,8.031845797846728,[  34.86761093 -150.38256836],[  13.32894611 -149.97467041],[  20.29389    -148.17997742],[  26.835989  -150.4425354]
29,7.291172059333571,6.982903668049721,8.087064816588,[  35.48138809 -150.43003845],[  13.67317677 -149.64854431],[  20.8123455  -148.16751099],[  27.39461517 -150.49874878]
