,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
1,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
2,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
3,6.824283008234181,13.38061673015221,6.990024702775895,[  18.93896103 -148.49794006],[  11.20071793 -158.26112366],[  12.91994858 -151.6569519 ],[  25.92893219 -148.52529907]
4,6.798932887552616,13.364279808907623,6.94692183019485,[  18.98204041 -148.50486755],[  11.19983387 -158.21844482],[  12.93371391 -151.64431763],[  25.92893219 -148.52529907]
5,6.766147050506998,13.319722735896246,6.869768683964961,[  19.05916786 -148.51756287],[  11.19864845 -158.13945007],[  12.97123241 -151.60961914],[  25.92893219 -148.52529907]
6,6.728595273481759,13.247270085851516,6.759197028134855,[  19.16974449 -148.53652954],[  11.19703197 -158.0267334 ],[  13.03236389 -151.55328369],[  25.92893219 -148.52529907]
7,6.688315908666055,13.148302006850885,6.6204735320159305,[  19.30855751 -148.56147766],[  11.19496918 -157.88336182],[  13.11621475 -151.47692871],[  25.92893219 -148.52529907]
8,6.6455480582970425,13.047826359085937,6.479728204843202,[  19.4771862  -148.59312439],[  11.19215679 -157.70695496],[  13.2239027  -151.37960815],[  25.95660019 -148.52931213]
9,6.603519713942883,13.021487128512245,6.4159153371163,[  19.67730904 -148.63339233],[  11.18883038 -157.49909973],[  13.35630226 -151.26142883],[  26.09270287 -148.55158997]
10,6.563791334108323,13.027645607614032,6.387291368545564,[  19.90456009 -148.68173218],[  11.18503475 -157.26104736],[  13.51322746 -151.1240387 ],[  26.29112434 -148.58535767]
11,6.529255801518536,13.045870559884493,6.371224307649445,[  20.15718651 -148.73852539],[  11.18080902 -156.99606323],[  13.69337273 -150.96960449],[  26.5274601  -148.62846375]
12,6.501269764586497,13.072200731737007,6.360137164102494,[  20.4354229 -148.8067627],[  11.17619228 -156.70669556],[  13.89523125 -150.80133057],[  26.79431534 -148.68093872]
13,6.481394336051317,13.10186523994111,6.349258888931921,[  20.74050331 -148.88342285],[  11.17114449 -156.39089966],[  14.1211729  -150.61978149],[  27.08826065 -148.74534607]
14,6.4722665735175475,13.13567344850011,6.339428163173779,[  21.07158852 -148.96894836],[  11.16565895 -156.04837036],[  14.37230206 -150.42630005],[  27.40923691 -148.81874084]
15,6.476729600270627,13.173117314726666,6.330535599176483,[  21.42762375 -149.06323242],[  11.15974236 -155.67939758],[  14.64944077 -150.22320557],[  27.75609589 -148.90161133]
16,6.498675365163394,13.215114299761918,6.3223686470972,[  21.80780983 -149.16531372],[  11.15339851 -155.2844696 ],[  14.95196533 -150.0115509 ],[  28.12786293 -148.99421692]
17,6.540244951873713,13.260680252510404,6.32159867115884,[  22.20526314 -149.28964233],[  11.14663887 -154.86470032],[  15.28179646 -149.79762268],[  28.52388573 -149.09568787]
18,6.6050870918094144,13.308677135311074,6.3414403615471535,[  22.60682106 -149.4535675 ],[  11.14137459 -154.42106628],[  15.64013195 -149.58491516],[  28.94337845 -149.20475769]
19,6.698431562366285,13.358569470349918,6.373867290712041,[  23.01983261 -149.63963318],[  11.13717365 -153.95452881],[  16.02721977 -149.37670898],[  29.3856678  -149.31974792]
20,6.817140989738142,13.409524199655472,6.3888029502554975,[  23.47077179 -149.78245544],[  11.14385986 -153.46650696],[  16.44332123 -149.17825317],[  29.850317   -149.43864441]
21,6.9609454033818015,13.460517911400249,6.399265262258574,[  23.94766045 -149.91416931],[  11.16703224 -152.95927429],[  16.88841057 -148.99435425],[  30.33707237 -149.55918884]
22,7.141735097484002,13.498208494397554,6.400822409759547,[  24.44320297 -150.03968811],[  11.20581913 -152.44996643],[  17.36209106 -148.82992554],[  30.83371925 -149.67660522]
23,7.35539199161028,13.512558141070118,6.400911902996945,[  24.935709   -150.15299988],[  11.25946903 -151.94049072],[  17.85811043 -148.69091797],[  31.32614517 -149.78694153]
24,7.576537985612329,13.53146743468943,6.4019770300039225,[  25.43106461 -150.25297546],[  11.33408546 -151.4302063 ],[  18.35481262 -148.58181763],[  31.82279968 -149.89099121]
25,7.812192986380014,13.554059456086096,6.403544077734826,[  25.93569183 -150.34020996],[  11.43539047 -150.92781067],[  18.85834503 -148.49263   ],[  32.32958221 -149.98872375]
26,8.070192445388518,13.586041346322995,6.405303951606732,[  26.45344162 -150.4147644 ],[  11.56282234 -150.43777466],[  19.36920166 -148.39120483],[  32.84995651 -150.07933044]
27,8.341761528229503,13.633206389116047,6.407182798165033,[  26.98628426 -150.47618103],[  11.71475697 -149.95799255],[  19.88423157 -148.27137756],[  33.385746   -150.16172791]
28,8.615941004994907,13.678899422547852,6.40924940469418,[  27.5350647  -150.52401733],[  11.89213562 -149.49339294],[  20.41076279 -148.20210266],[  33.9377861 -150.2348175]
29,8.886430363266852,13.725903019453696,6.41163328098662,[  28.09998512 -150.55786133],[  12.09726334 -149.050354  ],[  20.94242859 -148.19496155],[  34.5063324  -150.29756165]
30,9.170282919208578,13.768884873014382,6.414494985915827,[  28.6809082  -150.57771301],[  12.32551003 -148.6325531 ],[  21.48685074 -148.22767639],[  35.09132767 -150.34909058]
31,9.471258640932627,13.806944805004644,6.417967664799944,[  29.27751923 -150.58383179],[  12.57469463 -148.23672485],[  22.04579353 -148.29173279],[  35.69252777 -150.38896179]
32,9.780501892235021,13.846224949975577,6.422118333090493,[  29.88945198 -150.5769043 ],[  12.84529781 -147.86082458],[  22.61085701 -148.40126038],[  36.30957794 -150.41694641]
33,10.083216467504183,13.903324008382203,6.426955834795653,[  30.51635742 -150.55809021],[  13.13726997 -147.50398254],[  23.16316414 -148.57762146],[  36.94210052 -150.4332428 ]
34,10.382917883723858,13.982442838476533,6.432422013534568,[  31.15791893 -150.52874756],[  13.45050907 -147.16629028],[  23.70217896 -148.81196594],[  37.58970642 -150.43840027]
35,10.71365689264637,14.048812395239182,6.438402359843135,[  31.81387901 -150.49066162],[  13.78450871 -146.84754944],[  24.27342796 -149.03044128],[  38.2520256  -150.43327332]
36,11.05734294120254,14.113025940291136,6.444753780208067,[  32.48402786 -150.44581604],[  14.13904762 -146.54920959],[  24.86556816 -149.23371887],[  38.9287262  -150.41908264]
37,11.406399285190345,14.177987386692262,6.451118615408919,[  33.16821671 -150.39634705],[  14.51388741 -146.27175903],[  25.47418976 -149.43051147],[  39.61933517 -150.39497375]
38,11.756640575283093,14.244124397949046,6.457540942925694,[  33.86631012 -150.34440613],[  14.90818596 -146.01582336],[  26.0992775  -149.61833191],[  40.32381821 -150.36500549]
39,12.104279099630077,14.310595622773508,6.463939344945999,[  34.57819366 -150.29216003],[  15.32067966 -145.78302002],[  26.74157906 -149.79258728],[  41.04201126 -150.33183289]
40,12.446434227173711,14.37632329223696,6.470189929509288,[  35.30374146 -150.24156189],[  15.74963856 -145.57414246],[  27.40155792 -149.94981384],[  41.7736969  -150.29664612]
41,12.780824898481194,14.440540732182068,6.476227560927385,[  36.04279327 -150.19432068],[  16.1926403  -145.39038086],[  28.07918358 -150.08714294],[  42.51867676 -150.26107788]
42,13.10588553462973,14.502766469020688,6.4820367561049546,[  36.79518127 -150.15185547],[  16.64705467 -145.23265076],[  28.77404022 -150.2026062 ],[  43.2767868  -150.22662354]
43,13.420753495792018,14.562729769825163,6.487622817458843,[  37.56068802 -150.11523438],[  17.11040497 -145.10128784],[  29.48544121 -150.29504395],[  44.04782486 -150.19464111]
44,13.72491346381794,14.620383035623849,6.493041340320565,[  38.33907318 -150.08473206],[  17.5803833  -144.99752808],[  30.21256256 -150.36421204],[  44.831604   -150.16615295]
45,14.01956863972926,14.675836007521008,6.498343932443183,[  39.13007355 -150.06108093],[  18.05522919 -144.91928101],[  30.95454025 -150.41073608],[  45.62791443 -150.14193726]
46,14.306696984583668,14.729317284312247,6.50355715185716,[  39.93343353 -150.04452515],[  18.53264236 -144.86610413],[  31.71054459 -150.43606567],[  46.43652344 -150.1224823 ]
47,14.588614907656744,14.781116731490709,6.508714092267159,[  40.74888992 -150.03460693],[  19.01021194 -144.83917236],[  32.4798584  -150.44241333],[  47.2571907  -150.10795593]
48,14.86829423521726,14.831525254574546,6.513849682222829,[  41.57619095 -150.03074646],[  19.4872036  -144.83575439],[  33.26192093 -150.43247986],[  48.08968735 -150.09858704]
49,15.146572045773791,14.881092928878783,6.51896470855692,[  42.41509247 -150.03208923],[  19.9630661  -144.85508728],[  34.05594254 -150.40571594],[  48.93376541 -150.09376526]
50,15.430134419221876,14.929775004259458,6.52408623666795,[  43.2653656 -150.0377655],[  20.4399929 -144.883255 ],[  34.86199951 -150.36912537],[  49.7892189  -150.09289551]
51,15.73375781613852,14.977585938580559,6.529200838574198,[  44.12679672 -150.04675293],[  20.91630363 -144.88877869],[  35.68001938 -150.32788086],[  50.65581131 -150.09606934]
52,16.05778559985161,15.02478356351203,6.534295013786597,[  44.99918365 -150.05802917],[  21.38746834 -144.88035583],[  36.50960541 -150.28160095],[  51.5333252  -150.10281372]
53,16.383785590157366,15.07131016852402,6.539368227420014,[  45.88232803 -150.07064819],[  21.8502655  -144.92883301],[  37.35077286 -150.23568726],[  52.42156982 -150.11131287]
54,16.71641208324998,15.117056309723594,6.544407373044783,[  46.77605057 -150.08444214],[  22.3085804  -145.01791382],[  38.20347977 -150.19387817],[  53.32035828 -150.12055969]
55,17.062058915704046,15.16198512085065,6.549413494783242,[  47.68015671 -150.09812927],[  22.75684738 -145.14982605],[  39.06753159 -150.15736389],[  54.22949219 -150.13009644]
56,17.413558726203597,15.206040612250037,6.554384265917736,[  48.59446335 -150.11076355],[  23.20747566 -145.31440735],[  39.94274902 -150.12716675],[  55.14878464 -150.13949585]
