,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
1,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
2,6.831483818924145,13.382104911916192,6.999999652201162,[  18.92899132 -148.49661255],[  11.20083141 -158.27005005],[  12.91868973 -151.65808105],[  25.92893219 -148.52529907]
3,6.830232404683035,13.37408018341057,6.992149822921152,[  18.93844414 -148.49908447],[  11.20071793 -158.26112366],[  12.92720032 -151.6526947 ],[  25.9305439  -148.52554321]
4,6.82157488101123,13.353745568086307,6.96835360850033,[  18.98100281 -148.50787354],[  11.19986153 -158.21858215],[  12.96025753 -151.62806702],[  25.94932556 -148.52861023]
5,6.813187917054583,13.330976703807462,6.9404672889394465,[  19.05911064 -148.52078247],[  11.19861889 -158.13972473],[  13.01924038 -151.57429504],[  25.9995594  -148.53681946]
6,6.799188960676556,13.310198989732385,6.91370526221986,[  19.16646385 -148.53909302],[  11.19701004 -158.02740479],[  13.10099125 -151.50024414],[  26.08016014 -148.55023193]
7,6.782149585766501,13.291178027644794,6.88719766964326,[  19.30327034 -148.563797  ],[  11.19487    -157.88314819],[  13.20554066 -151.40589905],[  26.19046593 -148.56915283]
8,6.764702133325533,13.271755620188115,6.864315032975944,[  19.46646881 -148.59474182],[  11.19225597 -157.70626831],[  13.33561325 -151.2901001 ],[  26.33078384 -148.59472656]
9,6.748252378865529,13.254775506345831,6.8459010617793075,[  19.65658951 -148.63273621],[  11.18916702 -157.49827576],[  13.49071026 -151.15463257],[  26.50248909 -148.62823486]
10,6.733270783246325,13.242246174353205,6.8301346321437375,[  19.87438583 -148.67878723],[  11.18561363 -157.26016235],[  13.66933823 -151.00172424],[  26.70451355 -148.66906738]
11,6.721142734519759,13.234056129941099,6.813470247269041,[  20.11984634 -148.7335968 ],[  11.181633   -156.99511719],[  13.86969376 -150.83491516],[  26.93329811 -148.71772766]
12,6.71733618635919,13.22744729951808,6.79458442132994,[  20.39255714 -148.79766846],[  11.17726898 -156.70573425],[  14.0939064  -150.65463257],[  27.18710327 -148.77485657]
13,6.72246862290535,13.22380240193428,6.775358954028744,[  20.69195747 -148.87120056],[  11.17247295 -156.3899231 ],[  14.34314919 -150.4621582 ],[  27.46725082 -148.84138489]
14,6.7384035901941575,13.223716753268622,6.7563196096436515,[  21.01745605 -148.95414734],[  11.16723347 -156.04737854],[  14.61826515 -150.25976562],[  27.77367592 -148.91743469]
15,6.767380788087948,13.227697161943775,6.737492761427427,[  21.36853409 -149.04603577],[  11.16154671 -155.67835999],[  14.91974068 -150.05044556],[  28.10588837 -149.00283813]
16,6.812285359682199,13.235717364348003,6.718544376034481,[  21.74465942 -149.14607239],[  11.15540886 -155.28341675],[  15.24804306 -149.83753967],[  28.46302414 -149.09693909]
17,6.877467281507621,13.246806652010239,6.706167543516626,[  22.1384716  -149.26850891],[  11.14883137 -154.86366272],[  15.6043148 -149.6245575],[  28.84427643 -149.19876099]
18,6.967173587981067,13.260810114229411,6.714071302276255,[  22.53664589 -149.43055725],[  11.14182091 -154.42001343],[  15.98921585 -149.41558838],[  29.24958229 -149.30711365]
19,7.080409018253335,13.277052084399052,6.734768544618868,[  22.94651031 -149.61483765],[  11.14165115 -153.95370483],[  16.40299606 -149.21551514],[  29.6784687  -149.42030334]
20,7.2179523411848185,13.294319079207828,6.739491769630009,[  23.39448929 -149.75665283],[  11.1519928  -153.46574402],[  16.84572029 -149.02949524],[  30.13037682 -149.53627014]
21,7.385307561786128,13.310559079737594,6.739436281493771,[  23.86836624 -149.88807678],[  11.17059135 -152.95681763],[  17.31706238 -148.86247253],[  30.60385704 -149.65750122]
22,7.588318394134893,13.327328747829856,6.740324340724055,[  24.36053085 -150.01370239],[  11.20301151 -152.45056152],[  17.81103325 -148.72006226],[  31.09660149 -149.77427673]
23,7.796979999401723,13.342325187906322,6.742025432105947,[  24.84939003 -150.12747192],[  11.25937271 -151.94465637],[  18.30575371 -148.60678101],[  31.58695984 -149.88240051]
24,8.02755197428463,13.371860593874352,6.760760884966326,[  25.34101295 -150.22979736],[  11.33315372 -151.44267273],[  18.80703354 -148.51304626],[  32.09741211 -149.98698425]
25,8.282717011880749,13.410136250337251,6.782106522653391,[  25.84190369 -150.31964111],[  11.43058777 -150.9447937 ],[  19.3149929  -148.40716553],[  32.61990738 -150.08377075]
26,8.555369023027126,13.468801338674588,6.8102886023119344,[  26.35598564 -150.39657593],[  11.55168056 -150.45559692],[  19.8265934  -148.28300476],[  33.16251373 -150.17028809]
27,8.82332448344716,13.528517315556279,6.842540791113185,[  26.88524437 -150.46058655],[  11.70498466 -149.97218323],[  20.35021019 -148.20834351],[  33.72441483 -150.24584961]
28,9.08533248644568,13.590858295651888,6.877524935730023,[  27.43054199 -150.51126099],[  11.88912296 -149.50559998],[  20.87955856 -148.19589233],[  34.30509949 -150.30924988]
29,9.360641226698744,13.648762399362854,6.913405399337259,[  27.99208832 -150.54814148],[  12.09932137 -149.06222534],[  21.42233849 -148.22380066],[  34.9029274  -150.35978699]
30,9.657970309862268,13.702380892134915,6.9503190172087885,[  28.56964493 -150.56997681],[  12.32825756 -148.64491272],[  21.97945213 -148.28320312],[  35.51781082 -150.39698792]
31,9.966613383367294,13.759038437731098,6.987541156677764,[  29.16303444 -150.57818604],[  12.57518196 -148.25456238],[  22.54091263 -148.38720703],[  36.14880753 -150.42100525]
32,10.277921723572327,13.825694341408576,7.025423348267584,[  29.77189827 -150.57369995],[  12.84298706 -147.88409424],[  23.09964943 -148.54481506],[  36.79589844 -150.43229675]
33,10.604729319511456,13.893226270337896,7.063981210331621,[  30.39552498 -150.55496216],[  13.13327885 -147.5294342 ],[  23.66997719 -148.72871399],[  37.45843124 -150.43173218]
34,10.951790328895369,13.956739003632068,7.1031628666039515,[  31.03391838 -150.5256958 ],[  13.44518661 -147.19262695],[  24.26168442 -148.90875244],[  38.13630295 -150.42054749]
35,11.30987782663327,14.022015997033062,7.142853893231923,[  31.68688393 -150.48847961],[  13.77795124 -146.87493896],[  24.86829376 -149.09251404],[  38.82919312 -150.40026855]
36,11.674444181642496,14.091349076995694,7.1831715819544,[  32.35410309 -150.44454956],[  14.13164425 -146.57647705],[  25.48763084 -149.28465271],[  39.53691483 -150.37265015]
37,12.042908836573842,14.163128597296563,7.224031768078699,[  33.03540039 -150.39595032],[  14.50593853 -146.29800415],[  26.12257576 -149.47375488],[  40.25921249 -150.33961487]
38,12.411711502704248,14.235923158459693,7.2653358994086705,[  33.73064804 -150.34475708],[  14.89983845 -146.04074097],[  26.77488899 -149.65097046],[  40.99586487 -150.30316162]
39,12.777301571175496,14.30924570428317,7.306953088555089,[  34.43972397 -150.29309082],[  15.31210804 -145.80595398],[  27.44449425 -149.81402588],[  41.74662399 -150.26524353]
40,13.136676573301186,14.382394515293695,7.348789766076529,[  35.16249847 -150.24291992],[  15.74111176 -145.59495544],[  28.13136864 -149.96002197],[  42.51127243 -150.22767639]
41,13.487613947224302,14.454675963492884,7.390710976100845,[  35.89882278 -150.19596863],[  16.18455315 -145.40901184],[  28.83523178 -150.0861969 ],[  43.28953171 -150.19046021]
42,13.828985144598875,14.525723239103474,7.432701635364174,[  36.64851379 -150.15362549],[  16.63966179 -145.24906921],[  29.55553246 -150.19084167],[  44.0812149  -150.15641785]
43,14.160531476161045,14.59524918648088,7.47471967979335,[  37.41136169 -150.11694336],[  17.10361099 -145.1156311 ],[  30.29155159 -150.27304077],[  44.88607407 -150.12739563]
44,14.48273098325446,14.663161497911043,7.516736307922102,[  38.18712616 -150.08621216],[  17.57390976 -145.00871277],[  31.04247284 -150.33293152],[  45.70384216 -150.10368347]
45,14.796741555163889,14.729552891886021,7.5587325179123495,[  38.97555923 -150.06225586],[  18.04842567 -144.92797852],[  31.80747986 -150.37150574],[  46.53425598 -150.08551025]
46,15.104401011625685,14.79462330618418,7.600693280779478,[  39.77640152 -150.04530334],[  18.52528572 -144.87289429],[  32.58583069 -150.39050293],[  47.37704468 -150.07290649]
47,15.40812242298875,14.858607655045262,7.642601335212215,[  40.58937836 -150.03497314],[  19.00288963 -144.84274292],[  33.37690353 -150.39233398],[  48.23191833 -150.06559753]
48,15.710633877627403,14.919094342189362,7.681779277477459,[  41.41423798 -150.03067017],[  19.47997856 -144.83673096],[  34.18021011 -150.37994385],[  49.09594727 -150.0634613 ]
49,16.014781137269996,14.975012908900307,7.716925772584665,[  42.25074768 -150.03163147],[  19.95557594 -144.85404968],[  34.9954071  -150.35647583],[  49.96759796 -150.06576538]
50,16.323423230917538,15.028153394538823,7.749701121775446,[  43.09865189 -150.03794861],[  20.42843628 -144.89518738],[  35.82223892 -150.32519531],[  50.84827423 -150.07289124]
51,16.646484797524863,15.079509582640755,7.780976877097842,[  43.95775604 -150.04766846],[  20.90223503 -144.92454529],[  36.66054916 -150.28933716],[  51.73865128 -150.08331299]
52,16.98912132503089,15.129622652158584,7.811217980267865,[  44.82786942 -150.05931091],[  21.37401962 -144.93634033],[  37.51018906 -150.2518158 ],[  52.63900375 -150.09545898]
53,17.33737581665334,15.178703890582678,7.840664940204334,[  45.7087822  -150.07208252],[  21.83691788 -144.99909973],[  38.37103271 -150.2151947 ],[  53.54936218 -150.10858154]
54,17.69449982532814,15.226866483521542,7.869458318556632,[  46.60030746 -150.08520508],[  22.29186058 -145.10639954],[  39.24293137 -150.18148804],[  54.46968079 -150.1217804 ]
55,18.064108639840853,15.274122957226453,7.897655341100201,[  47.50226593 -150.09805298],[  22.73462105 -145.26730347],[  40.12572479 -150.15213013],[  55.39983749 -150.13442993]
56,18.439630664716137,15.32046856534475,7.9252830210146135,[  48.41447067 -150.11006165],[  23.17800522 -145.4680481 ],[  41.01921463 -150.12757874],[  56.33967209 -150.14602661]
