,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,point.params.weather,rho
0,0.44398778313706144,0.40048761359380236,0.37829623585465644,0.2190185089202989,0.2190185089202989,0.2190185089202989,0.7513590878128736,0.750504634028865,0.7134177785207308,0.3937629246603639,0.3937629246603639,0.3937629246603639,9.01494675233992,17.84801423953152,9,1.5753286728000964
1,0.8394087010665773,0.8390932188235914,0.8303927869216025,0.9314820848403373,0.9135648423453233,0.9135648423453233,0.517896253769343,0.517896253769343,0.517896253769343,0.02994094759334724,0.022794547011806544,0.02126161012771856,8.738206184017178,3.193127044928607,11,1.5739731200013631
2,0.9254320281488385,0.9243217300475316,0.9236338437662438,0.6288351372285944,0.2315008239970041,0.2315008239970041,1.0,1.0,1.0,0.8574201493771157,0.5221653145156745,0.5221653145156745,7.461661650523312,27.04896096563316,13,1.2592911480966498
3,0.8358139384621709,0.8042408774137414,0.8042408774137414,0.6717433440159803,0.5246134959324356,0.46895688237468725,1.0,1.0,1.0,0.5576157671090382,0.531541747712969,0.531541747712969,13.033037638933873,9.365287368747744,0,1.5485076477995952
4,1.0,1.0,1.0,0.31864310808560214,0.745390649273899,0.48733973535989933,0.2340209858122522,0.2340209858122522,0.2340209858122522,0.3276162637519271,0.4174955012598894,0.7832020580478178,9.868652994931526,5.265728067700935,5,1.5734243982888527
5,0.42379324890767456,0.42379324890767456,0.42379324890767456,0.7958120108112041,0.7752097258763914,0.7511638594784924,0.7527942704162034,0.33300602602285045,0.33300602602285045,1.0,1.0,1.0,11.615831944126338,5.775033909319903,9,1.5805027212437635
6,0.8842004551065664,0.8842004551065664,0.8842004551065664,0.6347599242552666,0.6290730880683,0.6192918271419678,0.34747127939500244,0.34747127939500244,0.34747127939500244,0.5162421653425868,0.4873258542153341,0.4677091782037426,9.541389851682936,23.59100845337909,9,1.5748670055862988
7,0.6416760963638419,0.6408452422430082,0.5873285145835123,0.7695472135639628,0.5266351562786935,0.4293735568481213,0.20604461162207163,0.20604461162207163,0.20604461162207163,0.8880219862053547,0.8866611515105433,0.8718132706647008,10.445809346348033,14.674113292119603,8,1.1648813498889297
8,1.0,1.0,1.0,0.08827717960049761,0.08827717960049761,0.08827717960049761,0.19698194530704657,0.19698194530704657,0.19698194530704657,0.142579626229007,0.42780131642879005,0.3262319772871425,9.057812779509991,13.029824081159736,10,1.5799388823356724
9,0.8211261630169135,0.6972268967957176,0.5808213286721962,0.31775150604161784,0.31775150604161784,0.31775150604161784,0.25355690963578814,0.25355690963578814,0.25355690963578814,1.0,1.0,1.0,6.980877953518085,12.420249747925629,11,0.9996536929957962
