,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,rho
25,0.8204851736854235,0.6823343860294327,0.4015730904271322,0.7095441199612268,0.7432316688770596,0.6784688993143234,0.16299438655202053,0.15670408532813276,0.15308516464831634,0.787913368162046,0.7957297784747953,0.5659118509650117,11.916677412366308,20.484858543178436,1.0
26,0.97125686220936,0.97125686220936,0.97125686220936,0.1922196856582154,0.1922196856582154,0.1922196856582154,0.7284687734939053,0.7242903019654013,0.723698069778627,0.44592654106462537,0.38941715521309944,0.3414174527471676,6.363513169174354,26.395924612583915,1.0
27,0.1837905678216421,0.15345306128704989,0.15345306128704989,0.802359786582892,0.6349072274883216,0.6349072274883216,0.7268275671856086,0.7398071595622193,0.6804935767521403,0.723733655529292,0.6648358068720495,0.476048880534795,6.1939775822825975,19.954898046945406,1.0
28,0.4022265651158943,0.46899106292859294,0.6100046614680845,0.5479128347367163,0.5479128347367163,0.5479128347367163,0.7778858992005517,0.40020440436343807,0.40020440436343807,0.753577508675492,0.42930005236783964,0.40343045760329044,9.211806812285666,21.060389415696946,1.0
29,0.774611757323165,0.7643618055015962,0.7539483866962002,1.0,1.0,1.0,0.7805160274099305,0.4783867672808117,0.4686873967609144,0.5441762465904931,0.5441762465904931,0.5441762465904931,6.132394831966073,28.158327211322227,1.0
30,0.2309117120744092,0.2354739059674578,0.4173614467392833,0.20075716280870323,0.20075716280870323,0.20075716280870323,0.25798392224454736,0.25798392224454736,0.25798392224454736,0.7617566376322631,0.439047488005733,0.31007713851153373,5.761490141763633,26.630462174097186,1.0
31,0.5622675621332653,0.5158762826999919,0.5158762826999919,0.18238928128025247,0.1794520899245671,0.15701631742988956,0.6033383492244939,0.5485334244740515,0.24846359063646584,0.8928426974118726,0.8907612323299584,0.8847018330424032,10.537887464591511,27.764331250723163,1.0
32,0.5847233997276661,0.37985710427579034,0.29793073282719706,0.8132940537971077,0.8132940537971077,0.8132940537971077,0.2936813507720574,0.21176707162673206,0.20865687351084977,0.13849768796499567,0.13849768796499567,0.13849768796499567,6.853358362922794,14.76765842603358,1.0
33,0.24362276297090055,0.2258131734094783,0.19770627391372955,0.23446521724342592,0.22190194376605604,0.2177680574261778,0.8019527690098053,0.7699878317015554,0.7528162282973908,0.8676228295828905,0.858634727842172,0.8364160393777871,8.201232024467085,4.535639010664253,1.0
34,0.4256790033882678,0.4187101022225213,0.40436889221354144,0.4036770960146365,0.3313925380327736,0.3313925380327736,0.34884076505736594,0.5358837706547939,0.5876840783445488,0.6530933086153717,0.6848427556469581,0.6438594445165495,9.471972127277086,27.57133218098267,1.0
35,0.3394985114474276,0.6607422362383676,0.6747647544304278,0.5128335022413091,0.5128335022413091,0.5128335022413091,0.4946744120882256,0.4220059343791416,0.3785202356804328,0.9407567707793867,0.9294304862613672,0.9294304862613672,9.231171809879232,24.84400973829645,1.0
36,0.5874967427204141,0.5768925832626131,0.5695197123590034,0.8703057755813447,0.8607431699780577,0.8582824572676467,0.33948065014440454,0.33948065014440454,0.33948065014440454,0.8542755267914566,0.8542755267914566,0.8542755267914566,5.998753278972822,7.493808429615336,1.0
37,0.15100980269001274,0.15100980269001274,0.15100980269001274,0.1436417835112166,0.1436417835112166,0.1436417835112166,0.5446521794680398,0.5446521794680398,0.5446521794680398,0.3808831383956591,0.794133629676138,0.42562342731364533,12.813004148500761,10.468496107755687,1.0
38,0.9521076523276888,0.9494405484650559,0.9494405484650559,0.5919741397512555,0.38988236108913144,0.3177524625139788,0.8270493792254934,0.6750545026737105,0.6237961373061633,0.9775349559275444,0.9775349559275444,0.9775349559275444,8.316173061687845,5.370346659864273,1.0
39,0.7924367531923947,0.7410183564917961,0.7184297321996628,0.22297052195794786,0.19276861836936537,0.18966289766666472,0.18772118272261307,0.2692624730979756,0.7079127914445679,0.8764811923954123,0.8764811923954123,0.8764811923954123,13.49958269977397,13.349683568539968,1.0
40,0.7455656119861526,0.5037329167526673,0.5037329167526673,1.0,1.0,1.0,0.46619508112777563,0.46619508112777563,0.46619508112777563,0.6494914671548608,0.5824875042753976,0.5771668061971307,14.184741555474218,15.674008181211278,1.0
41,0.6804429453436861,0.4554535829693994,0.31787163622037784,0.684828078239987,0.7195208860240512,0.47772875742359466,0.2100150452366316,0.20886941763587982,0.2013727920422346,0.5355686737419193,0.4241111986409707,0.4241111986409707,12.040006731553651,25.78110466377126,1.0
42,0.07624356189230484,0.07527143212871808,0.07483672024331074,0.9642828707759277,0.9604066058780112,0.9574515484451891,0.5689897253272059,0.5689897253272059,0.5689897253272059,0.260787894218982,0.2597887296045632,0.2597887296045632,6.670732974723203,6.830553524757248,1.0
43,0.5820739329680005,0.5726029066010976,0.5726029066010976,0.7106185885853146,0.7106185885853146,0.7106185885853146,0.2771486129756764,0.22070325544524555,0.40292698155746826,0.9350719151131167,0.9224801492446589,0.9171849222324514,13.64627857897876,16.81057746392038,1.0
44,0.7711712520837626,0.7698309550899537,0.7674935022492069,1.0,1.0,1.0,0.6793772184512628,0.3413573993365826,0.3413573993365826,0.2596605879488031,0.2596605879488031,0.2596605879488031,7.286938857145579,24.120599858166607,1.0
45,0.9714020490714745,0.9714020490714745,0.9714020490714745,0.16814905402608923,0.16814905402608923,0.16814905402608923,0.1835541742731223,0.1835541742731223,0.1835541742731223,0.9794533943828103,0.9794533943828103,0.9794533943828103,12.07601590816655,10.54102654180837,1.0
46,0.6358830517132695,0.32068104833526245,0.32068104833526245,0.35354620788251223,0.2768332636069011,0.2768332636069011,1.0,1.0,1.0,0.19327021207050685,0.12969284297896325,0.12969284297896325,8.540214579041614,26.660113160334898,1.0
47,0.5580929610511799,0.4844671666364445,0.4844671666364445,0.27330048279727026,0.4017436048294872,0.49227621174436176,0.8134038925313134,0.7768111092975191,0.7536431391490761,0.22100986211002138,0.18506599677038765,0.18105756449258414,8.127170708735925,7.485465946764721,1.0
48,0.8278248808239124,0.6110384071082453,0.6110384071082453,0.08904806088277661,0.08904806088277661,0.08904806088277661,0.737771091449538,0.737771091449538,0.737771091449538,0.8276795715589256,0.6824759601221666,0.3952910877588369,6.117250051614045,17.729238726445985,1.0
49,1.0,1.0,1.0,0.9646323325807222,0.9646323325807222,0.9646323325807222,1.0,1.0,1.0,0.21686171202386678,0.21686171202386678,0.21686171202386678,11.573088806612855,29.61332613811144,1.0
50,0.42473276855908376,0.09868936498793951,0.09868936498793951,0.5827095278280704,0.5827095278280704,0.5827095278280704,0.6925692747799623,0.6925692747799623,0.6925692747799623,0.6180970143416322,0.9038311916480433,0.27896899621322824,8.060067347616954,2.2259062582616926,1.0
51,0.4422750093751758,0.7614323754490893,0.4222079689390559,0.7163762116456515,0.7163762116456515,0.7163762116456515,0.8181588908259215,0.8171066581154802,0.5892317622407698,0.8908050895270366,0.7162770883802391,0.6634848755020567,5.46534212298855,10.55377993825734,1.0
52,0.8453005629548189,0.5584829088072596,0.5584829088072596,0.6595016341298368,0.6595016341298368,0.6595016341298368,0.983677007646049,0.9821961358916971,0.9821961358916971,0.5099022110841849,0.5099022110841849,0.5099022110841849,10.120473921025859,27.58872136592326,1.0
53,0.9335303420425052,0.9335303420425052,0.9335303420425052,0.9067424357220548,0.9067424357220548,0.9067424357220548,0.6809656286794157,0.9253310758441337,0.5163665781450592,0.05164005715266037,0.05152196364988553,0.049913918708883155,6.9907526230792385,24.40765284201887,1.0
54,0.6266135675838604,0.6191858883390511,0.5317286249206741,0.9058776161140127,0.8904159868702669,0.8693940583489592,0.9156752732398675,0.9156752732398675,0.9156752732398675,0.6902076523091256,0.7009438221856695,0.6567532243891926,8.499444638018666,28.171723011938955,1.0
55,0.7498152568508081,0.6119451516655352,0.6119451516655352,0.3684039931050659,0.3684039931050659,0.3684039931050659,0.49928334392571655,0.49928334392571655,0.49928334392571655,0.49807711261367155,0.49807711261367155,0.49807711261367155,14.981869891982575,16.408939450713625,1.0
56,0.94699525381663,0.94699525381663,0.94699525381663,0.9795866105045479,0.7841943156778081,0.652240834129592,0.1230739481276102,0.11842528861223313,0.11326716914899575,0.27669581935646514,0.27669581935646514,0.27669581935646514,5.7582367801460315,17.420387834949885,1.0
57,0.1872973132272256,0.1872973132272256,0.1872973132272256,0.5376403442285402,0.5376403442285402,0.5376403442285402,0.7239002450783987,0.7239002450783987,0.7239002450783987,0.8809173526672274,0.8809173526672274,0.8809173526672274,8.517787289486032,10.70509287938403,1.0
58,1.0,1.0,1.0,0.6055981924878293,0.5641468474972972,0.5087740481833976,0.6750531465703207,0.6561384927770743,0.32488242671752765,0.7752739051461082,0.5261373703317873,0.48386226316538994,7.381846648890175,24.343684348022876,1.0
59,0.9927858406348741,0.9925698073645455,0.9920095822222458,0.9354965894276556,0.9354965894276556,0.9354965894276556,0.6420384839192315,0.43480105336256325,0.43480105336256325,0.5084407073140712,0.4954014184449866,0.4815611699170592,14.91177973451554,13.030633386051093,1.0
60,0.35852643165789655,0.3091618472090899,0.3091618472090899,0.9057445143428252,0.8990006936555738,0.8990006936555738,0.6824734313150642,0.5765361943461703,0.2512749781134477,1.0,1.0,1.0,13.158366003692903,24.731946773881997,1.0
61,0.9881023925773407,0.9881023925773407,0.9881023925773407,0.37435270327560743,0.37435270327560743,0.37435270327560743,0.3136161135212968,0.3136161135212968,0.3136161135212968,0.791511658783915,0.6706409244773478,0.5082260781631809,9.177427245878732,6.282286179932917,1.0
62,0.16944744110784243,0.412357761228361,0.43718961674994933,0.34562654804276927,0.34562654804276927,0.34562654804276927,0.40411025942903034,0.701693686023116,0.7152964243149632,1.0,1.0,1.0,13.801693687991639,21.544202736968753,1.0
63,0.8749772117565666,0.8240814200981161,0.7132437009655244,0.46147265283984307,0.5329720375957478,0.7009598574497139,0.5491933870384804,0.49545845462969984,0.49545845462969984,0.49814086323531054,0.49814086323531054,0.49814086323531054,5.990272322260656,9.804599052342832,1.0
64,0.4350134933848187,0.42344886123420944,0.414953093989708,0.22437641398698682,0.6758585169674589,0.7178879747939312,0.6493670535705794,0.6481496719586348,0.6461517877336246,0.8669778554388755,0.8609611249989236,0.8609611249989236,8.971064413577714,3.7455230268530393,1.0
65,1.0,1.0,1.0,0.4775890572012401,0.4775890572012401,0.4775890572012401,0.7282759144306474,0.7304709648638542,0.5444860301678417,0.17520617560834148,0.1655854417128001,0.1525009841400984,5.170477089385015,5.639156072601606,1.0
66,0.4091961619272151,0.4091961619272151,0.4091961619272151,1.0,1.0,1.0,0.7104865636509586,0.6967746096722751,0.6736984032400474,0.9325005974833849,0.9324487886143569,0.9324487886143569,8.55609483665807,28.97783190116569,1.0
67,0.6210264991984787,0.5865918909763898,0.5790123990907846,0.09356953226232187,0.09356953226232187,0.09356953226232187,0.029371409789128156,0.0291508268771964,0.0291508268771964,0.8158969247956254,0.795463175911126,0.5811820489107362,8.37828825707173,7.715717495250555,1.0
68,0.20399600376122673,0.4412794261728762,0.5092686654901135,1.0,1.0,1.0,1.0,1.0,1.0,0.9409832434328462,0.9409832434328462,0.9409832434328462,10.254938634699169,28.638587663348968,1.0
69,0.8592021444166682,0.8160041655908564,0.8136679246232543,0.1738087762206998,0.1558447897130651,0.1558447897130651,0.2775299040606867,0.2786921456807496,0.2744588250318164,0.7088051662837828,0.6553726262345649,0.6390746937759585,8.666322643125898,7.881415996635369,1.0
70,0.7730444970760156,0.22218647355885401,0.22218647355885401,0.14758772307644621,0.10328343643734636,0.10328343643734636,0.21026594578865432,0.2723478778710207,0.5186424704009845,1.0,1.0,1.0,8.337908753200004,29.70152515198074,1.0
71,0.5825171310525497,0.5825171310525497,0.5825171310525497,0.21610483137903413,0.5335074932000416,0.5633182861317978,0.8786222410487211,0.8786222410487211,0.8786222410487211,0.826678763538393,0.8458908358967414,0.7815331113010493,13.383526497107058,22.981399886741734,1.0
72,0.5657237599849544,0.3608684839918822,0.2322997322488246,0.22000048593346233,0.21908420186616662,0.2164976942530354,0.7332574935112072,0.7332574935112072,0.7332574935112072,1.0,1.0,1.0,10.100783272860603,2.5835220812445874,1.0
73,0.24507733134930282,0.48078017636822196,0.2607828523104957,0.5667043704254714,0.5667043704254714,0.5667043704254714,0.8557713996699872,0.8557713996699872,0.8557713996699872,0.17520713238694768,0.17520713238694768,0.17520713238694768,10.931527040229,2.512904846729887,1.0
74,0.1770736134818612,0.1808549596275194,0.16955068819636815,0.9931653930773098,0.9931653930773098,0.9931653930773098,0.7609102579671442,0.7609102579671442,0.7609102579671442,0.15113954722848325,0.1641089462589844,0.14584348411646722,14.855683997595534,24.907375099243946,1.0
75,1.0,1.0,1.0,0.6804637779836791,0.37550556410040825,0.2754129904352439,0.9461532025282647,0.9461532025282647,0.9461532025282647,0.6169735345947781,0.5741365632235984,0.5696120111272057,7.263929834664755,4.598687262772529,1.0
76,0.0,0.0,0.0,0.3962159602460356,0.38651848058067156,0.38651848058067156,0.7300917808934313,0.7205763966976114,0.719161546765754,0.8059684035940153,0.6692916909573824,0.3748710288637771,7.463314209661401,20.26317645098254,1.0
77,0.7549268592300205,0.6495514086704636,0.5713398941141969,0.2510395325158137,0.6056482006940253,0.761328817164409,0.45703609359568353,0.45703609359568353,0.45703609359568353,0.9999999999999999,0.9999999999999999,1.0,13.457711850316581,13.7116467005731,1.0
78,0.8124992292788044,0.7738937742679947,0.7738937742679947,0.504586402288434,0.6261901844298552,0.7025113135106248,0.7768416882138099,0.4823049315367264,0.4823049315367264,0.8602244086156011,0.8069378210578178,0.30791924901862855,9.311784145509137,28.989098959143977,1.0
79,0.14480448160455417,0.14480448160455417,0.14480448160455417,0.8657058985330665,0.8657058985330665,0.8657058985330665,0.48031325448091033,0.48031325448091033,0.48031325448091033,1.0,1.0,1.0,13.51158769014632,22.683531354916195,1.0
80,0.8215044249367427,0.5026227513430768,0.5026227513430768,0.3964188809376139,0.7820471161596798,0.645790098717202,0.1690509054303384,0.16704577989476588,0.16466999299550622,0.8172459770237852,0.6250658918435031,0.6208832053747029,5.004731735473332,23.43644232375754,1.0
81,1.0,1.0,1.0,0.7854922324623748,0.5345698995989641,0.23539994447882884,0.7810868067758098,0.7500931493590293,0.7407327350992584,0.7683342529020385,0.7650329858251608,0.6802670209746915,7.581591464067051,19.506955374742276,1.0
82,0.5261695635868222,0.5141263823996172,0.5141263823996172,0.8721025103878719,0.8630458160154938,0.859173043083852,0.16105872958907186,0.16105872958907186,0.16105872958907186,0.2973379070172939,0.27438658944104355,0.27438658944104355,6.573064370128606,5.155247288435832,1.0
83,0.7426328524173681,0.7426328524173681,0.7426328524173681,1.0,1.0,1.0,0.5685886286114156,0.5685886286114156,0.5685886286114156,0.9304165766650243,0.926079939824605,0.9254097046141485,11.292768563040175,5.444093485013947,1.0
84,0.24537022138482856,0.6120920865222629,0.7208082963497754,0.25866235234998947,0.23277722006431842,0.22995961580203644,0.31580490971520003,0.2469143482618561,0.2469143482618561,1.0,1.0,1.0,11.166055701337603,25.552778087877286,1.0
85,0.10105904584182876,0.10105904584182876,0.10105904584182876,0.7296044301106154,0.6533613595307438,0.6533613595307438,0.2542522623650674,0.2542522623650674,0.2542522623650674,0.8165138203273725,0.8165138203273725,0.8165138203273725,6.2882175388208665,19.38954502376297,1.0
86,0.9851349936122692,0.9851349936122692,0.9851349936122692,0.6435005641663978,0.6435005641663978,0.6435005641663978,0.6683160718949802,0.2929560470141569,0.2929560470141569,0.8195908791111168,0.41999156141718075,0.41999156141718075,14.335475378567084,16.27655342462727,1.0
87,1.0,1.0,1.0,0.5608304051853616,0.5608304051853616,0.5608304051853616,0.12844962373600396,0.12844962373600396,0.12844962373600396,0.6519560856547746,0.6519560856547746,0.6519560856547746,12.41952409594916,4.950929928780123,1.0
88,0.26075215960819315,0.24947856319511064,0.6751881343505199,0.27023452707651097,0.27023452707651097,0.27023452707651097,0.2536119113588208,0.43176818355083646,0.580231130031834,1.0,1.0,1.0,11.357775859891166,4.918569286152152,1.0
89,0.20309721803185077,0.20309721803185077,0.20309721803185077,0.7568476597930227,0.7410796486957141,0.6840725638725056,0.5040888973876003,0.42237346839615453,0.42237346839615453,0.15504783975640357,0.15504783975640357,0.15504783975640357,7.138632702019142,24.905421298931092,1.0
90,0.7502051597463556,0.7502051597463556,0.7502051597463556,0.9026749389110945,0.9026749389110945,0.9026749389110945,0.7667112972275445,0.7618645843184924,0.7618645843184924,0.958101946461147,0.953328516819612,0.949946535112023,5.386014833356226,3.0563649601844265,1.0
91,0.2760831992676146,0.18528434345810774,0.6018373505298874,0.6341477104662989,0.6031124334930447,0.5765187985681461,0.6642379534349647,0.2912825246114247,0.2912825246114247,0.9429182996662543,0.9292854736669479,0.9292854736669479,6.544244844772713,10.132674158617432,1.0
92,0.9574483206650704,0.9574483206650704,0.9574483206650704,0.2073590486362732,0.3566264101697061,0.4485731566474086,0.694308702040841,0.9081780190282078,0.6876376080378215,0.9351804473567519,0.9351804473567519,0.9351804473567519,13.85367088669537,12.983558244939513,1.0
93,1.0,1.0,1.0,0.06603661451808428,0.06602796789462585,0.06602796789462585,1.0,1.0,1.0,0.8525199599350369,0.5507563723084535,0.5507563723084535,6.852890328860331,22.11054300382117,1.0
94,1.0,1.0,1.0,0.33602545618516216,0.33405279868479004,0.3195846029693444,0.4787174270282177,0.38501575745336086,0.38501575745336086,0.9999999999999999,0.9999999999999999,1.0,12.839488254839958,8.447347706384708,1.0
95,0.21110962843080197,0.21110962843080197,0.21110962843080197,1.0,1.0,1.0,0.8607632022206109,0.5277727008075686,0.5277727008075686,0.7296853913278483,0.8831574725369961,0.5601025349637306,11.772394506809718,25.694192877621376,1.0
96,0.9440580220172907,0.9271206391850815,0.9163351457116085,1.0,1.0,1.0,0.7505967644701347,0.7365497043857664,0.704789689795209,0.1447963197203312,0.1447963197203312,0.1447963197203312,13.454190884320157,22.678253081899975,1.0
97,0.775276733456022,0.5248844929727559,0.3964674620381565,0.7272012186433328,0.7272012186433328,0.7272012186433328,0.8223890426775347,0.49971351334586,0.4642391694271957,0.8085132053877873,0.7732931176730751,0.7526567066351908,14.848865111350346,4.967037000882836,1.0
98,0.3628797154529275,0.3628797154529275,0.3628797154529275,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.7479849798229877,0.20710886873969558,0.20710886873969558,14.2181040500448,3.5460865662931695,1.0
99,0.206005431305607,0.1809273068178447,0.1809273068178447,0.8741594370166077,0.6919379219099738,0.6015675608337225,0.8017431843804262,0.7317043321583914,0.4951448103849482,0.9888205671309507,0.9888205671309507,0.9888205671309507,14.400274239360215,17.858134331531517,1.0
