,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,point.params.weather,rho
0,0.8464380108839011,0.8383044529714122,0.8111946930253842,0.8281811061859343,0.8281811061859343,0.8281811061859343,0.3000340835391058,0.3000340835391058,0.3000340835391058,0.11096503580506163,0.11096503580506163,0.11096503580506163,7.377569521481826,25.921137564017368,10,-0.31694985384119345
0,0.6496564118370746,0.40774018796197486,0.26191545344582823,0.7063714998093013,0.7063714998093013,0.7063714998093013,0.9111554122133713,0.9111554122133713,0.9111554122133713,0.8994435014278312,0.8922066795097832,0.890300753195022,8.642819534995828,25.119911409936478,7,1
1,0.17406993149961372,0.17406993149961372,0.17406993149961372,0.7447719980093614,0.2617428596765232,0.2617428596765232,0.6282308761457702,0.6282308761457702,0.6282308761457702,0.8543385073722283,0.7977347330132087,0.7087890725649297,13.618839205789238,29.161134675596333,2,1
2,1.0,1.0,1.0,0.7612687124331929,0.5891553362316906,0.36351063836961583,0.8116442073404158,0.8116442073404158,0.8116442073404158,0.1639852452557078,0.13665191939161164,0.13665191939161164,6.362864352632771,14.149141748284519,12,1.7587037215314503
3,0.4695448667706395,0.3903381002773539,0.3903381002773539,0.1630683617396194,0.1630683617396194,0.1630683617396194,0.4678592760271046,0.4505327283261679,0.4505327283261679,0.7302278995553354,0.7302278995553354,0.7302278995553354,11.110494064700504,6.336332324032558,5,1
4,0.8142324715016773,0.7818003294826426,0.7818003294826426,0.32803627021234216,0.22487764096675078,0.2229662884088498,1.0,1.0,1.0,0.21633634457046189,0.21633634457046189,0.21633634457046189,14.106502575902212,13.322830771397003,12,1
5,0.46953901023567,0.5622074572053861,0.7906571545967185,0.30738594896795557,0.6915112297165045,0.6163347812793007,1.0,1.0,1.0,0.17542921689111016,0.17542921689111016,0.17542921689111016,10.143577777313185,17.071489504382775,8,1
6,0.23832575451754506,0.1840858358639081,0.1840858358639081,0.6177423483483558,0.6177423483483558,0.6177423483483558,0.7228996708025643,0.7228996708025643,0.7228996708025643,0.4170794451464915,0.4170794451464915,0.4170794451464915,12.989752890342125,8.340434857349017,1,1
7,0.6325213665179855,0.6285546798698248,0.6221941121859499,0.5913662789041378,0.5913662789041378,0.5913662789041378,0.33739719462914297,0.3169973268456997,0.3169973268456997,0.14374360838307057,0.14374360838307057,0.14374360838307057,7.662512845355723,21.3735801308132,13,1
8,0.5770333194918109,0.5688449689352706,0.5487812996285921,0.3498506667827713,0.4065643305781188,0.5776649724675083,0.23892073238852174,0.5158228701875052,0.27184374537061745,0.7102929921618819,0.7039514158496071,0.6576673426266457,6.148506710135668,21.37381486586211,1,1.7169205942162336
9,0.31058640815013416,0.31058640815013416,0.31058640815013416,0.2854768537240796,0.23508244382547627,0.23508244382547627,0.28985907104764586,0.5550901679406196,0.2604491879099523,0.7874202727523258,0.7874202727523258,0.7874202727523258,10.339739883749537,2.2087617459411795,4,1
10,0.8213661301199898,0.5082847100833027,0.5082847100833027,0.8260625737322471,0.7822735792716426,0.7822735792716426,0.5297174521542636,0.4087510137597124,0.3966628064999038,0.744756557540506,0.7148025291297027,0.7043677081351059,13.051935365146617,29.479209199764615,9,1
11,0.48296566965040943,0.4143982189125648,0.4143982189125648,0.3244525344193216,0.2644908188017145,0.2644908188017145,0.9331185065457536,0.9331185065457536,0.9331185065457536,0.6159061650695679,0.6159061650695679,0.6159061650695679,9.651931184302297,8.618695347009693,3,1
12,0.24243419794277746,0.19894292747236084,0.19894292747236084,0.4438279636335377,0.4438279636335377,0.4438279636335377,0.7145242327019482,0.37139513031730986,0.37139513031730986,0.15879519257881738,0.15879519257881738,0.15879519257881738,13.310855054032832,3.3942280651735715,11,1
13,0.8172405253162277,0.8187882319205153,0.7195495127378215,1.0,1.0,1.0,0.9558656208114872,0.957325996600533,0.9536338917505811,0.36613095054738576,0.36613095054738576,0.36613095054738576,8.868466578498538,24.40715871021187,5,1
14,0.17900042422271945,0.17900042422271945,0.17900042422271945,0.286356988462156,0.286356988462156,0.286356988462156,0.8704818047610485,0.6596748614652412,0.6455197368268129,0.5094104479533457,0.5183699933064418,0.7846711329258576,7.42856243136276,10.19483674564975,0,1
15,0.7994717083916925,0.7455691106690825,0.5705027649405787,0.5254834022917129,0.5254834022917129,0.5254834022917129,0.6039040235707096,0.6039040235707096,0.6039040235707096,0.15333351059258857,0.15333351059258857,0.15333351059258857,9.475048901169664,20.191281896642028,10,1
16,0.4448670936474077,0.352530415139454,0.334309158462794,0.6059703714021216,0.6059703714021216,0.6059703714021216,0.21852600617036194,0.14866336525573898,0.14866336525573898,0.9705158918798106,0.9654969327365089,0.9654969327365089,9.59701675488585,11.81757232406786,0,1
17,0.5088806926226316,0.5088806926226316,0.5088806926226316,0.18261836337153622,0.18261836337153622,0.18261836337153622,0.7253406504985649,0.6689050630960413,0.6658922223056607,0.5075553910655337,0.5046770981439971,0.5009364579893507,10.750887721498376,12.546112855440649,8,1
18,0.9504263482116639,0.9504263482116639,0.9504263482116639,0.5426766569056084,0.1930275795281048,0.1930275795281048,0.9412979281905653,0.9418757095040998,0.9390736868924775,0.20324405199652862,0.16722654561296746,0.16722654561296746,9.979800369366385,22.198050888865847,12,1
19,0.8571672308005973,0.9021131305362924,0.802018809045379,0.7015205619325534,0.3848827368932033,0.2764516070841684,0.26159508524775354,0.6067209860537492,0.6704702904557922,0.6177869814575518,0.5901269340190636,0.5901269340190636,14.582361096762483,9.000739712607551,9,1
20,0.3095868426540299,0.24121591321874314,0.24121591321874314,0.7963018187251569,0.7538242187412747,0.7538242187412747,0.7719743653070232,0.7719743653070232,0.7719743653070232,1.0,1.0,1.0,9.20151610861,6.952616835819647,8,1
21,0.35530211332634415,0.35399296505780836,0.3529504343693783,0.5108859230775371,0.5108859230775371,0.5108859230775371,0.5641622153441803,0.42986661670874393,0.42142859319925174,0.6623301408010973,0.6623301408010973,0.6623301408010973,14.941660089555675,4.841590677927133,3,1
22,0.9284501221085496,0.9270897853737977,0.9270897853737977,0.8719660679749877,0.8719660679749877,0.8719660679749877,0.21005974676546713,0.3050265732232109,0.5253348848399159,0.11948135155375382,0.11420061718508302,0.11420061718508302,12.16344361614261,8.725337564256673,7,1
23,1.0,1.0,1.0,0.721292021685773,0.721292021685773,0.721292021685773,0.7222972645546396,0.7222972645546396,0.7222972645546396,0.3222375597571745,0.3222375597571745,0.3222375597571745,13.48598202841387,17.266079623787597,13,1
